time_s,time_min,depth_m,lead,tail,cement_total,spacer,flusher,mud
9133.911,152.2319,6009.981,0.22872,0.0,0.22872,0.498237,0.0,0.273043
9133.911,152.2319,6000.275,0.226949,0.0,0.226949,0.495128,0.0,0.277923
9133.911,152.2319,5990.569,0.225677,0.0,0.225677,0.492698,0.0,0.281625
9133.911,152.2319,5980.863,0.225081,0.0,0.225081,0.492409,0.0,0.282509
9133.911,152.2319,5971.157,0.224576,0.0,0.224576,0.49483,0.0,0.280595
9133.911,152.2319,5961.451,0.223295,0.0,0.223295,0.498309,0.0,0.278396
9133.911,152.2319,5951.745,0.218044,0.0,0.218044,0.498074,0.0,0.283882
9133.911,152.2319,5942.039,0.213935,0.0,0.213935,0.482605,0.0,0.30346
9133.911,152.2319,5932.333,0.214059,0.0,0.214059,0.475488,0.0,0.310453
9133.911,152.2319,5922.627,0.214085,0.0,0.214085,0.472915,0.0,0.313
9133.911,152.2319,5912.921,0.215256,0.0,0.215256,0.478322,0.0,0.306421
9133.911,152.2319,5903.215,0.215846,0.0,0.215846,0.487887,0.0,0.296267
9133.911,152.2319,5893.509,0.21542,0.0,0.21542,0.498479,0.0,0.286102
9133.911,152.2319,5883.803,0.213414,0.0,0.213414,0.505482,0.0,0.281103
9133.911,152.2319,5874.097,0.209686,0.0,0.209686,0.505859,0.0,0.284455
9133.911,152.2319,5864.391,0.203546,0.0,0.203546,0.496716,0.0,0.299738
9133.911,152.2319,5854.685,0.196552,0.0,0.196552,0.474316,0.0,0.329132
9133.911,152.2319,5844.979,0.189363,0.0,0.189363,0.45773,0.0,0.352907
9133.911,152.2319,5835.273,0.175983,0.0,0.175983,0.428472,0.0,0.395545
9133.911,152.2319,5825.567,0.168952,0.0,0.168952,0.374685,0.0,0.456363
9133.911,152.2319,5815.861,0.173371,0.0,0.173371,0.355644,0.0,0.470985
9133.911,152.2319,5806.155,0.175959,0.0,0.175959,0.352709,0.0,0.471332
9133.911,152.2319,5796.449,0.180835,0.0,0.180835,0.364917,0.0,0.454248
9133.911,152.2319,5786.743,0.18729,0.0,0.18729,0.384647,0.0,0.428063
9133.911,152.2319,5777.037,0.192048,0.0,0.192048,0.397977,0.0,0.409975
9133.911,152.2319,5767.331,0.194879,0.0,0.194879,0.406123,0.0,0.398998
9133.911,152.2319,5757.625,0.19905,0.0,0.19905,0.421529,0.0,0.379421
9133.911,152.2319,5747.919,0.202566,0.0,0.202566,0.444261,0.0,0.353172
9133.911,152.2319,5738.213,0.196502,0.0,0.196502,0.468911,0.0,0.334587
9133.911,152.2319,5728.507,0.207872,0.0,0.207872,0.478281,0.0,0.313847
9133.911,152.2319,5718.801,0.026279,0.0,0.026279,0.238579,0.0,0.735141
9133.911,152.2319,5709.095,0.003299,0.0,0.003299,0.097949,0.0,0.898752
9133.911,152.2319,5699.389,0.000367,0.0,0.000367,0.054081,0.0,0.945552
9133.911,152.2319,5689.683,0.000174,0.0,0.000174,0.030971,0.0,0.968855
9133.911,152.2319,5679.977,1.7e-05,0.0,1.7e-05,0.055492,0.0,0.944491
9133.911,152.2319,5670.271,4e-06,0.0,4e-06,0.082048,0.0,0.917948
9133.911,152.2319,5660.565,0.0,0.0,0.0,0.091911,0.0,0.908089
9133.911,152.2319,5650.859,0.0,0.0,0.0,0.069777,0.0,0.930223
9133.911,152.2319,5641.153,0.0,0.0,0.0,0.062293,0.0,0.937707
9133.911,152.2319,5631.447,0.0,0.0,0.0,0.059799,0.0,0.940201
9133.911,152.2319,5621.741,0.0,0.0,0.0,0.060656,0.0,0.939344
9133.911,152.2319,5612.035,0.0,0.0,0.0,0.084864,0.0,0.915136
9133.911,152.2319,5602.329,0.0,0.0,0.0,0.078223,0.0,0.921777
9133.911,152.2319,5592.623,0.0,0.0,0.0,0.065298,0.0,0.934702
9133.911,152.2319,5582.917,0.0,0.0,0.0,0.064182,0.0,0.935818
9133.911,152.2319,5573.211,0.0,0.0,0.0,0.072494,0.0,0.927506
9133.911,152.2319,5563.505,0.0,0.0,0.0,0.073509,0.0,0.926491
9133.911,152.2319,5553.799,0.0,0.0,0.0,0.075818,0.0,0.924182
9133.911,152.2319,5544.093,0.0,0.0,0.0,0.080322,0.0,0.919678
9133.911,152.2319,5534.387,0.0,0.0,0.0,0.072091,0.0,0.927909
9133.911,152.2319,5524.681,0.0,0.0,0.0,0.060022,0.0,0.939978
9133.911,152.2319,5514.975,0.0,0.0,0.0,0.046652,0.0,0.953348
9133.911,152.2319,5505.269,0.0,0.0,0.0,0.042009,0.0,0.957991
9133.911,152.2319,5495.563,0.0,0.0,0.0,0.035956,0.0,0.964044
9133.911,152.2319,5485.857,0.0,0.0,0.0,0.031256,0.0,0.968744
9133.911,152.2319,5476.151,0.0,0.0,0.0,0.024565,0.0,0.975435
9133.911,152.2319,5466.445,0.0,0.0,0.0,0.018958,0.0,0.981042
9133.911,152.2319,5456.739,0.0,0.0,0.0,0.016836,0.0,0.983164
9133.911,152.2319,5447.033,0.0,0.0,0.0,0.012929,0.0,0.987071
9133.911,152.2319,5437.327,0.0,0.0,0.0,0.009682,0.0,0.990318
9133.911,152.2319,5427.621,0.0,0.0,0.0,0.007195,0.0,0.992805
9133.911,152.2319,5417.915,0.0,0.0,0.0,0.00532,0.0,0.99468
9133.911,152.2319,5408.209,0.0,0.0,0.0,0.004033,0.0,0.995967
9133.911,152.2319,5398.503,0.0,0.0,0.0,0.002859,0.0,0.997141
9133.911,152.2319,5388.797,0.0,0.0,0.0,0.002018,0.0,0.997982
9133.911,152.2319,5379.091,0.0,0.0,0.0,0.001415,0.0,0.998585
9133.911,152.2319,5369.385,0.0,0.0,0.0,0.000814,0.0,0.999186
9133.911,152.2319,5359.679,0.0,0.0,0.0,0.000728,0.0,0.999272
9133.911,152.2319,5349.973,0.0,0.0,0.0,0.000722,0.0,0.999278
9133.911,152.2319,5340.267,0.0,0.0,0.0,0.001883,0.0,0.998117
9133.911,152.2319,5330.561,0.0,0.0,0.0,0.00237,0.0,0.99763
9133.911,152.2319,5320.855,0.0,0.0,0.0,0.002062,0.0,0.997938
9133.911,152.2319,5311.149,0.0,0.0,0.0,0.001825,0.0,0.998175
9133.911,152.2319,5301.443,0.0,0.0,0.0,0.00176,0.0,0.99824
9133.911,152.2319,5291.737,0.0,0.0,0.0,0.001404,0.0,0.998596
9133.911,152.2319,5282.031,0.0,0.0,0.0,0.00114,0.0,0.99886
9133.911,152.2319,5272.325,0.0,0.0,0.0,0.000917,0.0,0.999083
9133.911,152.2319,5262.619,0.0,0.0,0.0,0.000639,0.0,0.999361
9133.911,152.2319,5252.913,0.0,0.0,0.0,0.000369,0.0,0.999631
9133.911,152.2319,5243.207,0.0,0.0,0.0,0.000105,0.0,0.999895
9142.69,152.3782,7660.0,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7650.294,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7640.588,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7630.882,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7621.176,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7611.47,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7601.764,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7592.058,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7582.352,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7572.646,1.0,0.0,1.0,0.0,0.0,0.0
9142.69,152.3782,7562.94,0.999999,0.0,0.999999,0.0,0.0,0.0
9142.69,152.3782,7553.234,0.999999,0.0,0.999999,0.0,0.0,1e-06
9142.69,152.3782,7543.528,0.999998,0.0,0.999998,1e-06,0.0,1e-06
9142.69,152.3782,7533.822,0.999996,0.0,0.999996,2e-06,0.0,3e-06
9142.69,152.3782,7524.116,0.99999,0.0,0.99999,4e-06,0.0,6e-06
9142.69,152.3782,7514.41,0.999974,0.0,0.999974,1.1e-05,0.0,1.5e-05
9142.69,152.3782,7504.704,0.999932,0.0,0.999932,3.4e-05,0.0,3.4e-05
9142.69,152.3782,7494.998,0.999851,0.0,0.999851,8.6e-05,0.0,6.3e-05
9142.69,152.3782,7485.292,0.999733,0.0,0.999733,0.000171,0.0,9.6e-05
9142.69,152.3782,7475.586,0.999585,0.0,0.999585,0.000283,0.0,0.000131
9142.69,152.3782,7465.88,0.9994,0.0,0.9994,0.00043,0.0,0.00017
9142.69,152.3782,7456.174,0.999176,0.0,0.999176,0.000613,0.0,0.000211
9142.69,152.3782,7446.468,0.998918,0.0,0.998918,0.000828,0.0,0.000254
9142.69,152.3782,7436.762,0.998625,0.0,0.998625,0.001075,0.0,0.0003
9142.69,152.3782,7427.056,0.998303,0.0,0.998303,0.001349,0.0,0.000348
9142.69,152.3782,7417.35,0.997953,0.0,0.997953,0.001649,0.0,0.000398
9142.69,152.3782,7407.644,0.99758,0.0,0.99758,0.001971,0.0,0.00045
9142.69,152.3782,7397.938,0.997199,0.0,0.997199,0.002307,0.0,0.000494
9142.69,152.3782,7388.232,0.996876,0.0,0.996876,0.002612,0.0,0.000513
9142.69,152.3782,7378.526,0.996889,0.0,0.996889,0.002602,0.0,0.000508
9142.69,152.3782,7368.82,0.99693,0.0,0.99693,0.002556,0.0,0.000514
9142.69,152.3782,7359.114,0.996671,0.0,0.996671,0.002769,0.0,0.00056
9142.69,152.3782,7349.408,0.996394,0.0,0.996394,0.002995,0.0,0.000611
9142.69,152.3782,7339.702,0.996099,0.0,0.996099,0.003233,0.0,0.000667
9142.69,152.3782,7329.996,0.995784,0.0,0.995784,0.003485,0.0,0.00073
9142.69,152.3782,7320.29,0.995448,0.0,0.995448,0.003751,0.0,0.000801
9142.69,152.3782,7310.584,0.995088,0.0,0.995088,0.004031,0.0,0.000881
9142.69,152.3782,7300.878,0.994704,0.0,0.994704,0.004324,0.0,0.000972
9142.69,152.3782,7291.172,0.994294,0.0,0.994294,0.00463,0.0,0.001076
9142.69,152.3782,7281.466,0.993856,0.0,0.993856,0.004948,0.0,0.001196
9142.69,152.3782,7271.76,0.993388,0.0,0.993388,0.005276,0.0,0.001336
9142.69,152.3782,7262.054,0.992885,0.0,0.992885,0.005614,0.0,0.001501
9142.69,152.3782,7252.348,0.992342,0.0,0.992342,0.005959,0.0,0.001699
9142.69,152.3782,7242.642,0.991752,0.0,0.991752,0.006308,0.0,0.001941
9142.69,152.3782,7232.936,0.9911,0.0,0.9911,0.006656,0.0,0.002244
9142.69,152.3782,7223.23,0.990364,0.0,0.990364,0.007,0.0,0.002636
9142.69,152.3782,7213.524,0.989505,0.0,0.989505,0.007339,0.0,0.003157
9142.69,152.3782,7203.818,0.988453,0.0,0.988453,0.007676,0.0,0.003872
9142.69,152.3782,7194.112,0.987078,0.0,0.987078,0.008033,0.0,0.004889
9142.69,152.3782,7184.406,0.985136,0.0,0.985136,0.008466,0.0,0.006398
9142.69,152.3782,7174.7,0.982142,0.0,0.982142,0.009104,0.0,0.008754
9142.69,152.3782,7164.994,0.977122,0.0,0.977122,0.010219,0.0,0.012659
9142.69,152.3782,7155.288,0.968041,0.0,0.968041,0.012385,0.0,0.019574
9142.69,152.3782,7145.582,0.950537,0.0,0.950537,0.016772,0.0,0.032691
9142.69,152.3782,7135.876,0.914807,0.0,0.914807,0.025654,0.0,0.059539
9142.69,152.3782,7126.17,0.837099,0.0,0.837099,0.04316,0.0,0.11974
9142.69,152.3782,7116.464,0.64986,0.0,0.64986,0.078677,0.0,0.271464
9142.69,152.3782,7106.758,0.315492,0.0,0.315492,0.232479,0.0,0.452029
9142.69,152.3782,7097.052,0.271964,0.0,0.271964,0.41057,0.0,0.317466
9142.69,152.3782,7087.346,0.267279,0.0,0.267279,0.416721,0.0,0.316
9142.69,152.3782,7077.64,0.263051,0.0,0.263051,0.417606,0.0,0.319343
9142.69,152.3782,7067.934,0.259643,0.0,0.259643,0.416806,0.0,0.323551
9142.69,152.3782,7058.228,0.256929,0.0,0.256929,0.414526,0.0,0.328545
9142.69,152.3782,7048.522,0.252502,0.0,0.252502,0.415381,0.0,0.332116
9142.69,152.3782,7038.816,0.247735,0.0,0.247735,0.416767,0.0,0.335497
9142.69,152.3782,7029.11,0.245397,0.0,0.245397,0.415428,0.0,0.339176
9142.69,152.3782,7019.404,0.237482,0.0,0.237482,0.422029,0.0,0.34049
9142.69,152.3782,7009.698,0.230682,0.0,0.230682,0.426512,0.0,0.342806
9142.69,152.3782,6999.992,0.230733,0.0,0.230733,0.421381,0.0,0.347886
9142.69,152.3782,6990.286,0.230254,0.0,0.230254,0.417432,0.0,0.352314
9142.69,152.3782,6980.58,0.230099,0.0,0.230099,0.412924,0.0,0.356977
9142.69,152.3782,6970.874,0.229309,0.0,0.229309,0.409219,0.0,0.361472
9142.69,152.3782,6961.168,0.228636,0.0,0.228636,0.405709,0.0,0.365655
9142.69,152.3782,6951.462,0.22831,0.0,0.22831,0.402156,0.0,0.369534
9142.69,152.3782,6941.756,0.227667,0.0,0.227667,0.398984,0.0,0.373349
9142.69,152.3782,6932.05,0.227379,0.0,0.227379,0.394907,0.0,0.377714
9142.69,152.3782,6922.344,0.228021,0.0,0.228021,0.389175,0.0,0.382805
9142.69,152.3782,6912.638,0.228626,0.0,0.228626,0.383111,0.0,0.388264
9142.69,152.3782,6902.932,0.228812,0.0,0.228812,0.377367,0.0,0.393821
9142.69,152.3782,6893.226,0.228603,0.0,0.228603,0.371899,0.0,0.399498
9142.69,152.3782,6883.52,0.228114,0.0,0.228114,0.366416,0.0,0.40547
9142.69,152.3782,6873.814,0.227453,0.0,0.227453,0.360682,0.0,0.411865
9142.69,152.3782,6864.108,0.226673,0.0,0.226673,0.354746,0.0,0.418581
9142.69,152.3782,6854.402,0.225798,0.0,0.225798,0.348916,0.0,0.425286
9142.69,152.3782,6844.696,0.224823,0.0,0.224823,0.343634,0.0,0.431543
9142.69,152.3782,6834.99,0.223754,0.0,0.223754,0.339229,0.0,0.437017
9142.69,152.3782,6825.284,0.222606,0.0,0.222606,0.33588,0.0,0.441514
9142.69,152.3782,6815.578,0.22138,0.0,0.22138,0.333606,0.0,0.445014
9142.69,152.3782,6805.872,0.220078,0.0,0.220078,0.33217,0.0,0.447752
9142.69,152.3782,6796.166,0.218714,0.0,0.218714,0.331096,0.0,0.45019
9142.69,152.3782,6786.46,0.217319,0.0,0.217319,0.329805,0.0,0.452876
9142.69,152.3782,6776.754,0.215931,0.0,0.215931,0.327823,0.0,0.456246
9142.69,152.3782,6767.048,0.214578,0.0,0.214578,0.324894,0.0,0.460528
9142.69,152.3782,6757.342,0.213281,0.0,0.213281,0.321,0.0,0.465719
9142.69,152.3782,6747.636,0.212055,0.0,0.212055,0.316314,0.0,0.471631
9142.69,152.3782,6737.93,0.211052,0.0,0.211052,0.31104,0.0,0.477909
9142.69,152.3782,6728.224,0.214408,0.0,0.214408,0.301854,0.0,0.483738
9142.69,152.3782,6718.518,0.217411,0.0,0.217411,0.292523,0.0,0.490066
9142.69,152.3782,6708.812,0.216725,0.0,0.216725,0.287546,0.0,0.495729
9142.69,152.3782,6699.106,0.216303,0.0,0.216303,0.28272,0.0,0.500977
9142.69,152.3782,6689.4,0.215832,0.0,0.215832,0.278027,0.0,0.506141
9142.69,152.3782,6679.694,0.217139,0.0,0.217139,0.272559,0.0,0.510302
9142.69,152.3782,6669.988,0.221228,0.0,0.221228,0.265139,0.0,0.513634
9142.69,152.3782,6660.282,0.223551,0.0,0.223551,0.25844,0.0,0.518009
9142.69,152.3782,6650.576,0.223264,0.0,0.223264,0.254632,0.0,0.522105
9142.69,152.3782,6640.87,0.22714,0.0,0.22714,0.250879,0.0,0.521981
9142.69,152.3782,6631.164,0.230523,0.0,0.230523,0.245423,0.0,0.524054
9142.69,152.3782,6621.458,0.231659,0.0,0.231659,0.244083,0.0,0.524258
9142.69,152.3782,6611.752,0.23659,0.0,0.23659,0.243996,0.0,0.519415
9142.69,152.3782,6602.046,0.240858,0.0,0.240858,0.245761,0.0,0.513382
9142.69,152.3782,6592.34,0.244587,0.0,0.244587,0.25297,0.0,0.502443
9142.69,152.3782,6582.634,0.248472,0.0,0.248472,0.262616,0.0,0.488912
9142.69,152.3782,6572.928,0.251858,0.0,0.251858,0.276868,0.0,0.471274
9142.69,152.3782,6563.222,0.257711,0.0,0.257711,0.296426,0.0,0.445862
9142.69,152.3782,6553.516,0.261475,0.0,0.261475,0.318262,0.0,0.420263
9142.69,152.3782,6543.81,0.264769,0.0,0.264769,0.345335,0.0,0.389895
9142.69,152.3782,6534.104,0.270682,0.0,0.270682,0.374904,0.0,0.354413
9142.69,152.3782,6524.398,0.274435,0.0,0.274435,0.403784,0.0,0.321781
9142.69,152.3782,6514.692,0.277433,0.0,0.277433,0.431477,0.0,0.29109
9142.69,152.3782,6504.986,0.281901,0.0,0.281901,0.455915,0.0,0.262184
9142.69,152.3782,6495.28,0.284697,0.0,0.284697,0.475833,0.0,0.23947
9142.69,152.3782,6485.574,0.286623,0.0,0.286623,0.490901,0.0,0.222476
9142.69,152.3782,6475.868,0.288983,0.0,0.288983,0.501297,0.0,0.20972
9142.69,152.3782,6466.162,0.290203,0.0,0.290203,0.508512,0.0,0.201286
9142.69,152.3782,6456.456,0.289898,0.0,0.289898,0.513659,0.0,0.196443
9142.69,152.3782,6446.751,0.288753,0.0,0.288753,0.517345,0.0,0.193902
9142.69,152.3782,6437.045,0.287438,0.0,0.287438,0.520141,0.0,0.192421
9142.69,152.3782,6427.339,0.286053,0.0,0.286053,0.522541,0.0,0.191406
9142.69,152.3782,6417.633,0.284617,0.0,0.284617,0.524927,0.0,0.190456
9142.69,152.3782,6407.927,0.28313,0.0,0.28313,0.527566,0.0,0.189304
9142.69,152.3782,6398.221,0.281595,0.0,0.281595,0.53058,0.0,0.187825
9142.69,152.3782,6388.515,0.280028,0.0,0.280028,0.533912,0.0,0.18606
9142.69,152.3782,6378.809,0.278442,0.0,0.278442,0.537317,0.0,0.184241
9142.69,152.3782,6369.103,0.276843,0.0,0.276843,0.540407,0.0,0.18275
9142.69,152.3782,6359.397,0.275232,0.0,0.275232,0.542678,0.0,0.18209
9142.69,152.3782,6349.691,0.273589,0.0,0.273589,0.543535,0.0,0.182876
9142.69,152.3782,6339.985,0.271882,0.0,0.271882,0.542412,0.0,0.185706
9142.69,152.3782,6330.279,0.270047,0.0,0.270047,0.538978,0.0,0.190975
9142.69,152.3782,6320.573,0.267784,0.0,0.267784,0.533286,0.0,0.19893
9142.69,152.3782,6310.867,0.26365,0.0,0.26365,0.526471,0.0,0.209879
9142.69,152.3782,6301.161,0.259936,0.0,0.259936,0.517079,0.0,0.222985
9142.69,152.3782,6291.455,0.258141,0.0,0.258141,0.503819,0.0,0.23804
9142.69,152.3782,6281.749,0.256435,0.0,0.256435,0.490543,0.0,0.253023
9142.69,152.3782,6272.043,0.254783,0.0,0.254783,0.478367,0.0,0.26685
9142.69,152.3782,6262.337,0.253121,0.0,0.253121,0.468174,0.0,0.278705
9142.69,152.3782,6252.631,0.251397,0.0,0.251397,0.460627,0.0,0.287976
9142.69,152.3782,6242.925,0.249676,0.0,0.249676,0.455902,0.0,0.294422
9142.69,152.3782,6233.219,0.248085,0.0,0.248085,0.453546,0.0,0.298369
9142.69,152.3782,6223.513,0.246711,0.0,0.246711,0.452621,0.0,0.300669
9142.69,152.3782,6213.807,0.245462,0.0,0.245462,0.452113,0.0,0.302425
9142.69,152.3782,6204.101,0.244192,0.0,0.244192,0.451444,0.0,0.304363
9142.69,152.3782,6194.395,0.242825,0.0,0.242825,0.450818,0.0,0.306358
9142.69,152.3782,6184.689,0.241402,0.0,0.241402,0.450518,0.0,0.30808
9142.69,152.3782,6174.983,0.240003,0.0,0.240003,0.450375,0.0,0.309623
9142.69,152.3782,6165.277,0.23867,0.0,0.23867,0.449867,0.0,0.311462
9142.69,152.3782,6155.571,0.237371,0.0,0.237371,0.448466,0.0,0.314163
9142.69,152.3782,6145.865,0.236063,0.0,0.236063,0.446057,0.0,0.31788
9142.69,152.3782,6136.159,0.234793,0.0,0.234793,0.443215,0.0,0.321993
9142.69,152.3782,6126.453,0.234065,0.0,0.234065,0.441158,0.0,0.324777
9142.69,152.3782,6116.747,0.234527,0.0,0.234527,0.441118,0.0,0.324355
9142.69,152.3782,6107.041,0.234528,0.0,0.234528,0.443816,0.0,0.321656
9142.69,152.3782,6097.335,0.233767,0.0,0.233767,0.450201,0.0,0.316032
9142.69,152.3782,6087.629,0.234355,0.0,0.234355,0.459241,0.0,0.306404
9142.69,152.3782,6077.923,0.235088,0.0,0.235088,0.469386,0.0,0.295525
9142.69,152.3782,6068.217,0.23581,0.0,0.23581,0.479697,0.0,0.284493
9142.69,152.3782,6058.511,0.236343,0.0,0.236343,0.488468,0.0,0.275189
9142.69,152.3782,6048.805,0.236591,0.0,0.236591,0.495269,0.0,0.26814
9142.69,152.3782,6039.099,0.236318,0.0,0.236318,0.499259,0.0,0.264423
9142.69,152.3782,6029.393,0.23474,0.0,0.23474,0.50083,0.0,0.264429
9142.69,152.3782,6019.687,0.231998,0.0,0.231998,0.50002,0.0,0.267982
9142.69,152.3782,6009.981,0.229264,0.0,0.229264,0.497325,0.0,0.273411
9142.69,152.3782,6000.275,0.2275,0.0,0.2275,0.494315,0.0,0.278185
9142.69,152.3782,5990.569,0.226266,0.0,0.226266,0.491918,0.0,0.281815
9142.69,152.3782,5980.863,0.225706,0.0,0.225706,0.491607,0.0,0.282687
9142.69,152.3782,5971.157,0.225214,0.0,0.225214,0.493957,0.0,0.28083
9142.69,152.3782,5961.451,0.223932,0.0,0.223932,0.497337,0.0,0.278731
9142.69,152.3782,5951.745,0.218666,0.0,0.218666,0.497061,0.0,0.284273
9142.69,152.3782,5942.039,0.214569,0.0,0.214569,0.481746,0.0,0.303685
9142.69,152.3782,5932.333,0.21477,0.0,0.21477,0.474845,0.0,0.310385
9142.69,152.3782,5922.627,0.214848,0.0,0.214848,0.472309,0.0,0.312843
9142.69,152.3782,5912.921,0.216005,0.0,0.216005,0.477622,0.0,0.306373
9142.69,152.3782,5903.215,0.216561,0.0,0.216561,0.487018,0.0,0.296421
9142.69,152.3782,5893.509,0.21614,0.0,0.21614,0.497515,0.0,0.286345
9142.69,152.3782,5883.803,0.214128,0.0,0.214128,0.504457,0.0,0.281415
9142.69,152.3782,5874.097,0.210352,0.0,0.210352,0.504774,0.0,0.284874
9142.69,152.3782,5864.391,0.204171,0.0,0.204171,0.495844,0.0,0.299985
9142.69,152.3782,5854.685,0.197147,0.0,0.197147,0.473547,0.0,0.329305
9142.69,152.3782,5844.979,0.189915,0.0,0.189915,0.456755,0.0,0.35333
9142.69,152.3782,5835.273,0.177249,0.0,0.177249,0.427357,0.0,0.395395
9142.69,152.3782,5825.567,0.169932,0.0,0.169932,0.376492,0.0,0.453575
9142.69,152.3782,5815.861,0.173574,0.0,0.173574,0.356385,0.0,0.470041
9142.69,152.3782,5806.155,0.176818,0.0,0.176818,0.353364,0.0,0.469819
9142.69,152.3782,5796.449,0.18166,0.0,0.18166,0.365418,0.0,0.452922
9142.69,152.3782,5786.743,0.187897,0.0,0.187897,0.384699,0.0,0.427404
9142.69,152.3782,5777.037,0.192619,0.0,0.192619,0.397945,0.0,0.409435
9142.69,152.3782,5767.331,0.195673,0.0,0.195673,0.406467,0.0,0.39786
9142.69,152.3782,5757.625,0.199864,0.0,0.199864,0.421594,0.0,0.378542
9142.69,152.3782,5747.919,0.203236,0.0,0.203236,0.442341,0.0,0.354423
9142.69,152.3782,5738.213,0.200442,0.0,0.200442,0.465941,0.0,0.333617
9142.69,152.3782,5728.507,0.186837,0.0,0.186837,0.486483,0.0,0.32668
9142.69,152.3782,5718.801,0.097662,0.0,0.097662,0.255278,0.0,0.64706
9142.69,152.3782,5709.095,0.010456,0.0,0.010456,0.190138,0.0,0.799406
9142.69,152.3782,5699.389,0.000586,0.0,0.000586,0.055615,0.0,0.943799
9142.69,152.3782,5689.683,0.000239,0.0,0.000239,0.031321,0.0,0.968441
9142.69,152.3782,5679.977,2.3e-05,0.0,2.3e-05,0.055476,0.0,0.9445
9142.69,152.3782,5670.271,6e-06,0.0,6e-06,0.081954,0.0,0.91804
9142.69,152.3782,5660.565,1e-06,0.0,1e-06,0.091783,0.0,0.908216
9142.69,152.3782,5650.859,0.0,0.0,0.0,0.069706,0.0,0.930294
9142.69,152.3782,5641.153,0.0,0.0,0.0,0.062253,0.0,0.937747
9142.69,152.3782,5631.447,0.0,0.0,0.0,0.059773,0.0,0.940227
9142.69,152.3782,5621.741,0.0,0.0,0.0,0.060631,0.0,0.939369
9142.69,152.3782,5612.035,0.0,0.0,0.0,0.084812,0.0,0.915188
9142.69,152.3782,5602.329,0.0,0.0,0.0,0.078187,0.0,0.921813
9142.69,152.3782,5592.623,0.0,0.0,0.0,0.065288,0.0,0.934712
9142.69,152.3782,5582.917,0.0,0.0,0.0,0.064182,0.0,0.935818
9142.69,152.3782,5573.211,0.0,0.0,0.0,0.072477,0.0,0.927523
9142.69,152.3782,5563.505,0.0,0.0,0.0,0.073488,0.0,0.926512
9142.69,152.3782,5553.799,0.0,0.0,0.0,0.075772,0.0,0.924228
9142.69,152.3782,5544.093,0.0,0.0,0.0,0.08026,0.0,0.91974
9142.69,152.3782,5534.387,0.0,0.0,0.0,0.072047,0.0,0.927953
9142.69,152.3782,5524.681,0.0,0.0,0.0,0.06001,0.0,0.93999
9142.69,152.3782,5514.975,0.0,0.0,0.0,0.046682,0.0,0.953318
9142.69,152.3782,5505.269,0.0,0.0,0.0,0.042056,0.0,0.957944
9142.69,152.3782,5495.563,0.0,0.0,0.0,0.036018,0.0,0.963982
9142.69,152.3782,5485.857,0.0,0.0,0.0,0.031318,0.0,0.968682
9142.69,152.3782,5476.151,0.0,0.0,0.0,0.024629,0.0,0.975371
9142.69,152.3782,5466.445,0.0,0.0,0.0,0.019021,0.0,0.980979
9142.69,152.3782,5456.739,0.0,0.0,0.0,0.016892,0.0,0.983108
9142.69,152.3782,5447.033,0.0,0.0,0.0,0.012974,0.0,0.987026
9142.69,152.3782,5437.327,0.0,0.0,0.0,0.009716,0.0,0.990284
9142.69,152.3782,5427.621,0.0,0.0,0.0,0.007219,0.0,0.992781
9142.69,152.3782,5417.915,0.0,0.0,0.0,0.005338,0.0,0.994662
9142.69,152.3782,5408.209,0.0,0.0,0.0,0.004047,0.0,0.995953
9142.69,152.3782,5398.503,0.0,0.0,0.0,0.002872,0.0,0.997128
9142.69,152.3782,5388.797,0.0,0.0,0.0,0.002034,0.0,0.997966
9142.69,152.3782,5379.091,0.0,0.0,0.0,0.001428,0.0,0.998572
9142.69,152.3782,5369.385,0.0,0.0,0.0,0.000822,0.0,0.999178
9142.69,152.3782,5359.679,0.0,0.0,0.0,0.000733,0.0,0.999267
9142.69,152.3782,5349.973,0.0,0.0,0.0,0.000725,0.0,0.999275
9142.69,152.3782,5340.267,0.0,0.0,0.0,0.001881,0.0,0.998119
9142.69,152.3782,5330.561,0.0,0.0,0.0,0.002365,0.0,0.997635
9142.69,152.3782,5320.855,0.0,0.0,0.0,0.002059,0.0,0.997941
9142.69,152.3782,5311.149,0.0,0.0,0.0,0.001824,0.0,0.998176
9142.69,152.3782,5301.443,0.0,0.0,0.0,0.001759,0.0,0.998241
9142.69,152.3782,5291.737,0.0,0.0,0.0,0.001405,0.0,0.998595
9142.69,152.3782,5282.031,0.0,0.0,0.0,0.001142,0.0,0.998858
9142.69,152.3782,5272.325,0.0,0.0,0.0,0.000919,0.0,0.999081
9142.69,152.3782,5262.619,0.0,0.0,0.0,0.00064,0.0,0.99936
9142.69,152.3782,5252.913,0.0,0.0,0.0,0.00037,0.0,0.99963
