time_s,time_min,depth_m,fluid,share,source
259.906,4.3318,6360.0,tail,0.0,2D_annulus
259.906,4.3318,6360.0,spacer,0.0,2D_annulus
259.906,4.3318,6360.0,mud,1.0,2D_annulus
259.906,4.3318,6390.0,lead,0.0,2D_annulus
259.906,4.3318,6390.0,tail,0.0,2D_annulus
259.906,4.3318,6390.0,spacer,0.0,2D_annulus
259.906,4.3318,6390.0,mud,1.0,2D_annulus
259.906,4.3318,6420.0,lead,0.0,2D_annulus
259.906,4.3318,6420.0,tail,0.0,2D_annulus
259.906,4.3318,6420.0,spacer,0.0,2D_annulus
259.906,4.3318,6420.0,mud,1.0,2D_annulus
259.906,4.3318,6450.0,lead,0.0,2D_annulus
259.906,4.3318,6450.0,tail,0.0,2D_annulus
259.906,4.3318,6450.0,spacer,0.0,2D_annulus
259.906,4.3318,6450.0,mud,1.0,2D_annulus
259.906,4.3318,6480.0,lead,0.0,2D_annulus
259.906,4.3318,6480.0,tail,0.0,2D_annulus
259.906,4.3318,6480.0,spacer,0.0,2D_annulus
259.906,4.3318,6480.0,mud,1.0,2D_annulus
259.906,4.3318,6510.0,lead,0.0,2D_annulus
259.906,4.3318,6510.0,tail,0.0,2D_annulus
259.906,4.3318,6510.0,spacer,0.0,2D_annulus
259.906,4.3318,6510.0,mud,1.0,2D_annulus
259.906,4.3318,6540.0,lead,0.0,2D_annulus
259.906,4.3318,6540.0,tail,0.0,2D_annulus
259.906,4.3318,6540.0,spacer,0.0,2D_annulus
259.906,4.3318,6540.0,mud,1.0,2D_annulus
259.906,4.3318,6570.0,lead,0.0,2D_annulus
259.906,4.3318,6570.0,tail,0.0,2D_annulus
259.906,4.3318,6570.0,spacer,0.0,2D_annulus
259.906,4.3318,6570.0,mud,1.0,2D_annulus
259.906,4.3318,6600.0,lead,0.0,2D_annulus
259.906,4.3318,6600.0,tail,0.0,2D_annulus
259.906,4.3318,6600.0,spacer,0.0,2D_annulus
259.906,4.3318,6600.0,mud,1.0,2D_annulus
259.906,4.3318,6630.0,lead,0.0,2D_annulus
259.906,4.3318,6630.0,tail,0.0,2D_annulus
259.906,4.3318,6630.0,spacer,0.0,2D_annulus
259.906,4.3318,6630.0,mud,1.0,2D_annulus
259.906,4.3318,6660.0,lead,0.0,2D_annulus
259.906,4.3318,6660.0,tail,0.0,2D_annulus
259.906,4.3318,6660.0,spacer,0.0,2D_annulus
259.906,4.3318,6660.0,mud,1.0,2D_annulus
259.906,4.3318,6690.0,lead,0.0,2D_annulus
259.906,4.3318,6690.0,tail,0.0,2D_annulus
259.906,4.3318,6690.0,spacer,0.0,2D_annulus
259.906,4.3318,6690.0,mud,1.0,2D_annulus
259.906,4.3318,6720.0,lead,0.0,2D_annulus
259.906,4.3318,6720.0,tail,0.0,2D_annulus
259.906,4.3318,6720.0,spacer,0.0,2D_annulus
259.906,4.3318,6720.0,mud,1.0,2D_annulus
259.906,4.3318,6750.0,lead,0.0,2D_annulus
259.906,4.3318,6750.0,tail,0.0,2D_annulus
259.906,4.3318,6750.0,spacer,0.0,2D_annulus
259.906,4.3318,6750.0,mud,1.0,2D_annulus
259.906,4.3318,6780.0,lead,0.0,2D_annulus
259.906,4.3318,6780.0,tail,0.0,2D_annulus
259.906,4.3318,6780.0,spacer,0.0,2D_annulus
259.906,4.3318,6780.0,mud,1.0,2D_annulus
259.906,4.3318,6810.0,lead,0.0,2D_annulus
259.906,4.3318,6810.0,tail,0.0,2D_annulus
259.906,4.3318,6810.0,spacer,0.0,2D_annulus
259.906,4.3318,6810.0,mud,1.0,2D_annulus
259.906,4.3318,6840.0,lead,0.0,2D_annulus
259.906,4.3318,6840.0,tail,0.0,2D_annulus
259.906,4.3318,6840.0,spacer,0.0,2D_annulus
259.906,4.3318,6840.0,mud,1.0,2D_annulus
259.906,4.3318,6870.0,lead,0.0,2D_annulus
259.906,4.3318,6870.0,tail,0.0,2D_annulus
259.906,4.3318,6870.0,spacer,0.0,2D_annulus
259.906,4.3318,6870.0,mud,1.0,2D_annulus
259.906,4.3318,6900.0,lead,0.0,2D_annulus
259.906,4.3318,6900.0,tail,0.0,2D_annulus
259.906,4.3318,6900.0,spacer,0.0,2D_annulus
259.906,4.3318,6900.0,mud,1.0,2D_annulus
259.906,4.3318,6930.0,lead,0.0,2D_annulus
259.906,4.3318,6930.0,tail,0.0,2D_annulus
259.906,4.3318,6930.0,spacer,0.0,2D_annulus
259.906,4.3318,6930.0,mud,1.0,2D_annulus
259.906,4.3318,6960.0,lead,0.0,2D_annulus
259.906,4.3318,6960.0,tail,0.0,2D_annulus
259.906,4.3318,6960.0,spacer,0.0,2D_annulus
259.906,4.3318,6960.0,mud,1.0,2D_annulus
259.906,4.3318,6990.0,lead,0.0,2D_annulus
259.906,4.3318,6990.0,tail,0.0,2D_annulus
259.906,4.3318,6990.0,spacer,0.0,2D_annulus
259.906,4.3318,6990.0,mud,1.0,2D_annulus
259.906,4.3318,7020.0,lead,0.0,2D_annulus
259.906,4.3318,7020.0,tail,0.0,2D_annulus
259.906,4.3318,7020.0,spacer,0.0,2D_annulus
259.906,4.3318,7020.0,mud,1.0,2D_annulus
259.906,4.3318,7050.0,lead,0.0,2D_annulus
259.906,4.3318,7050.0,tail,0.0,2D_annulus
259.906,4.3318,7050.0,spacer,0.0,2D_annulus
259.906,4.3318,7050.0,mud,1.0,2D_annulus
259.906,4.3318,7080.0,lead,0.0,2D_annulus
259.906,4.3318,7080.0,tail,0.0,2D_annulus
259.906,4.3318,7080.0,spacer,0.0,2D_annulus
259.906,4.3318,7080.0,mud,1.0,2D_annulus
259.906,4.3318,7110.0,lead,0.0,2D_annulus
259.906,4.3318,7110.0,tail,0.0,2D_annulus
259.906,4.3318,7110.0,spacer,0.0,2D_annulus
259.906,4.3318,7110.0,mud,1.0,2D_annulus
259.906,4.3318,7140.0,lead,0.0,2D_annulus
259.906,4.3318,7140.0,tail,0.0,2D_annulus
259.906,4.3318,7140.0,spacer,0.0,2D_annulus
259.906,4.3318,7140.0,mud,1.0,2D_annulus
259.906,4.3318,7170.0,lead,0.0,2D_annulus
259.906,4.3318,7170.0,tail,0.0,2D_annulus
259.906,4.3318,7170.0,spacer,0.0,2D_annulus
259.906,4.3318,7170.0,mud,1.0,2D_annulus
259.906,4.3318,7200.0,lead,0.0,2D_annulus
259.906,4.3318,7200.0,tail,0.0,2D_annulus
259.906,4.3318,7200.0,spacer,0.0,2D_annulus
259.906,4.3318,7200.0,mud,1.0,2D_annulus
259.906,4.3318,7230.0,lead,0.0,2D_annulus
259.906,4.3318,7230.0,tail,0.0,2D_annulus
259.906,4.3318,7230.0,spacer,0.0,2D_annulus
259.906,4.3318,7230.0,mud,1.0,2D_annulus
259.906,4.3318,7260.0,lead,0.0,2D_annulus
259.906,4.3318,7260.0,tail,0.0,2D_annulus
259.906,4.3318,7260.0,spacer,0.0,2D_annulus
259.906,4.3318,7260.0,mud,1.0,2D_annulus
259.906,4.3318,7290.0,lead,0.0,2D_annulus
259.906,4.3318,7290.0,tail,0.0,2D_annulus
259.906,4.3318,7290.0,spacer,0.0,2D_annulus
259.906,4.3318,7290.0,mud,1.0,2D_annulus
259.906,4.3318,7320.0,lead,0.0,2D_annulus
259.906,4.3318,7320.0,tail,0.0,2D_annulus
259.906,4.3318,7320.0,spacer,0.0,2D_annulus
259.906,4.3318,7320.0,mud,1.0,2D_annulus
259.906,4.3318,7350.0,lead,0.0,2D_annulus
259.906,4.3318,7350.0,tail,0.0,2D_annulus
259.906,4.3318,7350.0,spacer,0.0,2D_annulus
259.906,4.3318,7350.0,mud,1.0,2D_annulus
259.906,4.3318,7380.0,lead,0.0,2D_annulus
259.906,4.3318,7380.0,tail,0.0,2D_annulus
259.906,4.3318,7380.0,spacer,0.0,2D_annulus
259.906,4.3318,7380.0,mud,1.0,2D_annulus
259.906,4.3318,7410.0,lead,0.0,2D_annulus
259.906,4.3318,7410.0,tail,0.0,2D_annulus
259.906,4.3318,7410.0,spacer,0.0,2D_annulus
259.906,4.3318,7410.0,mud,1.0,2D_annulus
259.906,4.3318,7440.0,lead,0.0,2D_annulus
259.906,4.3318,7440.0,tail,0.0,2D_annulus
259.906,4.3318,7440.0,spacer,0.0,2D_annulus
259.906,4.3318,7440.0,mud,1.0,2D_annulus
259.906,4.3318,7470.0,lead,0.0,2D_annulus
259.906,4.3318,7470.0,tail,0.0,2D_annulus
259.906,4.3318,7470.0,spacer,0.0,2D_annulus
259.906,4.3318,7470.0,mud,1.0,2D_annulus
259.906,4.3318,7500.0,lead,0.0,2D_annulus
259.906,4.3318,7500.0,tail,0.0,2D_annulus
259.906,4.3318,7500.0,spacer,0.0,2D_annulus
259.906,4.3318,7500.0,mud,1.0,2D_annulus
259.906,4.3318,7530.0,lead,0.0,2D_annulus
259.906,4.3318,7530.0,tail,0.0,2D_annulus
259.906,4.3318,7530.0,spacer,0.0,2D_annulus
259.906,4.3318,7530.0,mud,1.0,2D_annulus
259.906,4.3318,7560.0,lead,0.0,2D_annulus
259.906,4.3318,7560.0,tail,0.0,2D_annulus
259.906,4.3318,7560.0,spacer,0.0,2D_annulus
259.906,4.3318,7560.0,mud,1.0,2D_annulus
259.906,4.3318,7590.0,lead,0.0,2D_annulus
259.906,4.3318,7590.0,tail,0.0,2D_annulus
259.906,4.3318,7590.0,spacer,0.0,2D_annulus
259.906,4.3318,7590.0,mud,1.0,2D_annulus
259.906,4.3318,7620.0,lead,0.0,2D_annulus
259.906,4.3318,7620.0,tail,0.0,2D_annulus
259.906,4.3318,7620.0,spacer,0.0,2D_annulus
259.906,4.3318,7620.0,mud,1.0,2D_annulus
259.906,4.3318,7650.0,lead,0.0,2D_annulus
259.906,4.3318,7650.0,tail,0.0,2D_annulus
259.906,4.3318,7650.0,spacer,0.0,2D_annulus
259.906,4.3318,7650.0,mud,1.0,2D_annulus
259.906,4.3318,7660.0,lead,0.0,2D_annulus
259.906,4.3318,7660.0,tail,0.0,2D_annulus
259.906,4.3318,7660.0,spacer,0.0,2D_annulus
259.906,4.3318,7660.0,mud,1.0,2D_annulus
385.117,6.4186,30.0,先导浆,1.0,1D_casing
385.117,6.4186,60.0,先导浆,1.0,1D_casing
385.117,6.4186,90.0,先导浆,1.0,1D_casing
385.117,6.4186,120.0,先导浆,1.0,1D_casing
385.117,6.4186,150.0,先导浆,1.0,1D_casing
385.117,6.4186,180.0,先导浆,1.0,1D_casing
385.117,6.4186,210.0,先导浆,1.0,1D_casing
385.117,6.4186,240.0,先导浆,1.0,1D_casing
385.117,6.4186,270.0,先导浆,1.0,1D_casing
385.117,6.4186,300.0,先导浆,1.0,1D_casing
385.117,6.4186,330.0,先导浆,1.0,1D_casing
385.117,6.4186,360.0,先导浆,1.0,1D_casing
385.117,6.4186,390.0,先导浆,1.0,1D_casing
385.117,6.4186,420.0,先导浆,1.0,1D_casing
385.117,6.4186,450.0,先导浆,1.0,1D_casing
385.117,6.4186,480.0,先导浆,1.0,1D_casing
385.117,6.4186,510.0,先导浆,1.0,1D_casing
385.117,6.4186,540.0,先导浆,1.0,1D_casing
385.117,6.4186,570.0,先导浆,1.0,1D_casing
385.117,6.4186,600.0,先导浆,1.0,1D_casing
385.117,6.4186,630.0,先导浆,1.0,1D_casing
385.117,6.4186,660.0,先导浆,1.0,1D_casing
385.117,6.4186,690.0,钻井液,1.0,1D_casing
385.117,6.4186,720.0,钻井液,1.0,1D_casing
385.117,6.4186,750.0,钻井液,1.0,1D_casing
385.117,6.4186,780.0,钻井液,1.0,1D_casing
385.117,6.4186,810.0,钻井液,1.0,1D_casing
385.117,6.4186,840.0,钻井液,1.0,1D_casing
385.117,6.4186,870.0,钻井液,1.0,1D_casing
385.117,6.4186,900.0,钻井液,1.0,1D_casing
385.117,6.4186,930.0,钻井液,1.0,1D_casing
385.117,6.4186,960.0,钻井液,1.0,1D_casing
385.117,6.4186,990.0,钻井液,1.0,1D_casing
385.117,6.4186,1020.0,钻井液,1.0,1D_casing
385.117,6.4186,1050.0,钻井液,1.0,1D_casing
385.117,6.4186,1080.0,钻井液,1.0,1D_casing
385.117,6.4186,1110.0,钻井液,1.0,1D_casing
385.117,6.4186,1140.0,钻井液,1.0,1D_casing
385.117,6.4186,1170.0,钻井液,1.0,1D_casing
385.117,6.4186,1200.0,钻井液,1.0,1D_casing
385.117,6.4186,1230.0,钻井液,1.0,1D_casing
385.117,6.4186,1260.0,钻井液,1.0,1D_casing
385.117,6.4186,1290.0,钻井液,1.0,1D_casing
385.117,6.4186,1320.0,钻井液,1.0,1D_casing
385.117,6.4186,1350.0,钻井液,1.0,1D_casing
385.117,6.4186,1380.0,钻井液,1.0,1D_casing
385.117,6.4186,1410.0,钻井液,1.0,1D_casing
385.117,6.4186,1440.0,钻井液,1.0,1D_casing
385.117,6.4186,1470.0,钻井液,1.0,1D_casing
385.117,6.4186,1500.0,钻井液,1.0,1D_casing
385.117,6.4186,1530.0,钻井液,1.0,1D_casing
385.117,6.4186,1560.0,钻井液,1.0,1D_casing
385.117,6.4186,1590.0,钻井液,1.0,1D_casing
385.117,6.4186,1620.0,钻井液,1.0,1D_casing
385.117,6.4186,1650.0,钻井液,1.0,1D_casing
385.117,6.4186,1680.0,钻井液,1.0,1D_casing
385.117,6.4186,1710.0,钻井液,1.0,1D_casing
385.117,6.4186,1740.0,钻井液,1.0,1D_casing
385.117,6.4186,1770.0,钻井液,1.0,1D_casing
385.117,6.4186,1800.0,钻井液,1.0,1D_casing
385.117,6.4186,1830.0,钻井液,1.0,1D_casing
385.117,6.4186,1860.0,钻井液,1.0,1D_casing
385.117,6.4186,1890.0,钻井液,1.0,1D_casing
385.117,6.4186,1920.0,钻井液,1.0,1D_casing
385.117,6.4186,1950.0,钻井液,1.0,1D_casing
385.117,6.4186,1980.0,钻井液,1.0,1D_casing
385.117,6.4186,2010.0,钻井液,1.0,1D_casing
385.117,6.4186,2040.0,钻井液,1.0,1D_casing
385.117,6.4186,2070.0,钻井液,1.0,1D_casing
385.117,6.4186,2100.0,钻井液,1.0,1D_casing
385.117,6.4186,2130.0,钻井液,1.0,1D_casing
385.117,6.4186,2160.0,钻井液,1.0,1D_casing
385.117,6.4186,2190.0,钻井液,1.0,1D_casing
385.117,6.4186,2220.0,钻井液,1.0,1D_casing
385.117,6.4186,2250.0,钻井液,1.0,1D_casing
385.117,6.4186,2280.0,钻井液,1.0,1D_casing
385.117,6.4186,2310.0,钻井液,1.0,1D_casing
385.117,6.4186,2340.0,钻井液,1.0,1D_casing
385.117,6.4186,2370.0,钻井液,1.0,1D_casing
385.117,6.4186,2400.0,钻井液,1.0,1D_casing
385.117,6.4186,2430.0,钻井液,1.0,1D_casing
385.117,6.4186,2460.0,钻井液,1.0,1D_casing
385.117,6.4186,2490.0,钻井液,1.0,1D_casing
385.117,6.4186,2520.0,钻井液,1.0,1D_casing
385.117,6.4186,2550.0,钻井液,1.0,1D_casing
385.117,6.4186,2580.0,钻井液,1.0,1D_casing
385.117,6.4186,2610.0,钻井液,1.0,1D_casing
385.117,6.4186,2640.0,钻井液,1.0,1D_casing
385.117,6.4186,2670.0,钻井液,1.0,1D_casing
385.117,6.4186,2700.0,钻井液,1.0,1D_casing
385.117,6.4186,2730.0,钻井液,1.0,1D_casing
385.117,6.4186,2760.0,钻井液,1.0,1D_casing
385.117,6.4186,2790.0,钻井液,1.0,1D_casing
385.117,6.4186,2820.0,钻井液,1.0,1D_casing
385.117,6.4186,2850.0,钻井液,1.0,1D_casing
385.117,6.4186,2880.0,钻井液,1.0,1D_casing
385.117,6.4186,2910.0,钻井液,1.0,1D_casing
385.117,6.4186,2940.0,钻井液,1.0,1D_casing
385.117,6.4186,2970.0,钻井液,1.0,1D_casing
385.117,6.4186,3000.0,钻井液,1.0,1D_casing
385.117,6.4186,3030.0,钻井液,1.0,1D_casing
385.117,6.4186,3060.0,钻井液,1.0,1D_casing
385.117,6.4186,3090.0,钻井液,1.0,1D_casing
385.117,6.4186,3120.0,钻井液,1.0,1D_casing
385.117,6.4186,3150.0,钻井液,1.0,1D_casing
385.117,6.4186,3180.0,钻井液,1.0,1D_casing
385.117,6.4186,3210.0,钻井液,1.0,1D_casing
385.117,6.4186,3240.0,钻井液,1.0,1D_casing
385.117,6.4186,3270.0,钻井液,1.0,1D_casing
385.117,6.4186,3300.0,钻井液,1.0,1D_casing
385.117,6.4186,3330.0,钻井液,1.0,1D_casing
385.117,6.4186,3360.0,钻井液,1.0,1D_casing
385.117,6.4186,3390.0,钻井液,1.0,1D_casing
385.117,6.4186,3420.0,钻井液,1.0,1D_casing
385.117,6.4186,3450.0,钻井液,1.0,1D_casing
385.117,6.4186,3480.0,钻井液,1.0,1D_casing
385.117,6.4186,3510.0,钻井液,1.0,1D_casing
385.117,6.4186,3540.0,钻井液,1.0,1D_casing
385.117,6.4186,3570.0,钻井液,1.0,1D_casing
385.117,6.4186,3600.0,钻井液,1.0,1D_casing
385.117,6.4186,3630.0,钻井液,1.0,1D_casing
385.117,6.4186,3660.0,钻井液,1.0,1D_casing
385.117,6.4186,3690.0,钻井液,1.0,1D_casing
385.117,6.4186,3720.0,钻井液,1.0,1D_casing
385.117,6.4186,3750.0,钻井液,1.0,1D_casing
385.117,6.4186,3780.0,钻井液,1.0,1D_casing
385.117,6.4186,3810.0,钻井液,1.0,1D_casing
385.117,6.4186,3840.0,钻井液,1.0,1D_casing
385.117,6.4186,3870.0,钻井液,1.0,1D_casing
385.117,6.4186,3900.0,钻井液,1.0,1D_casing
385.117,6.4186,3930.0,钻井液,1.0,1D_casing
385.117,6.4186,3960.0,钻井液,1.0,1D_casing
385.117,6.4186,3990.0,钻井液,1.0,1D_casing
385.117,6.4186,4020.0,钻井液,1.0,1D_casing
385.117,6.4186,4050.0,钻井液,1.0,1D_casing
385.117,6.4186,4080.0,钻井液,1.0,1D_casing
385.117,6.4186,4110.0,钻井液,1.0,1D_casing
385.117,6.4186,4140.0,钻井液,1.0,1D_casing
385.117,6.4186,4170.0,钻井液,1.0,1D_casing
385.117,6.4186,4200.0,钻井液,1.0,1D_casing
385.117,6.4186,4230.0,钻井液,1.0,1D_casing
385.117,6.4186,4260.0,钻井液,1.0,1D_casing
385.117,6.4186,4290.0,钻井液,1.0,1D_casing
385.117,6.4186,4320.0,钻井液,1.0,1D_casing
385.117,6.4186,4350.0,钻井液,1.0,1D_casing
385.117,6.4186,4380.0,钻井液,1.0,1D_casing
385.117,6.4186,4410.0,钻井液,1.0,1D_casing
385.117,6.4186,4440.0,钻井液,1.0,1D_casing
385.117,6.4186,4470.0,钻井液,1.0,1D_casing
385.117,6.4186,4500.0,钻井液,1.0,1D_casing
385.117,6.4186,4530.0,钻井液,1.0,1D_casing
385.117,6.4186,4560.0,钻井液,1.0,1D_casing
385.117,6.4186,4590.0,钻井液,1.0,1D_casing
385.117,6.4186,4620.0,钻井液,1.0,1D_casing
385.117,6.4186,4650.0,钻井液,1.0,1D_casing
385.117,6.4186,4680.0,钻井液,1.0,1D_casing
385.117,6.4186,4710.0,钻井液,1.0,1D_casing
385.117,6.4186,4740.0,钻井液,1.0,1D_casing
385.117,6.4186,4770.0,钻井液,1.0,1D_casing
385.117,6.4186,4800.0,钻井液,1.0,1D_casing
385.117,6.4186,4830.0,钻井液,1.0,1D_casing
385.117,6.4186,4860.0,钻井液,1.0,1D_casing
385.117,6.4186,4890.0,钻井液,1.0,1D_casing
385.117,6.4186,4920.0,钻井液,1.0,1D_casing
385.117,6.4186,4950.0,钻井液,1.0,1D_casing
385.117,6.4186,4980.0,钻井液,1.0,1D_casing
385.117,6.4186,5010.0,钻井液,1.0,1D_casing
385.117,6.4186,5040.0,钻井液,1.0,1D_casing
385.117,6.4186,5070.0,钻井液,1.0,1D_casing
385.117,6.4186,5100.0,钻井液,1.0,1D_casing
385.117,6.4186,5130.0,钻井液,1.0,1D_casing
385.117,6.4186,5160.0,钻井液,1.0,1D_casing
385.117,6.4186,5190.0,钻井液,1.0,1D_casing
385.117,6.4186,5220.0,钻井液,1.0,1D_casing
385.117,6.4186,5250.0,lead,0.0,2D_annulus
385.117,6.4186,5250.0,tail,0.0,2D_annulus
385.117,6.4186,5250.0,spacer,0.0,2D_annulus
385.117,6.4186,5250.0,mud,1.0,2D_annulus
385.117,6.4186,5280.0,lead,0.0,2D_annulus
385.117,6.4186,5280.0,tail,0.0,2D_annulus
385.117,6.4186,5280.0,spacer,0.0,2D_annulus
385.117,6.4186,5280.0,mud,1.0,2D_annulus
385.117,6.4186,5310.0,lead,0.0,2D_annulus
385.117,6.4186,5310.0,tail,0.0,2D_annulus
385.117,6.4186,5310.0,spacer,0.0,2D_annulus
385.117,6.4186,5310.0,mud,1.0,2D_annulus
385.117,6.4186,5340.0,lead,0.0,2D_annulus
385.117,6.4186,5340.0,tail,0.0,2D_annulus
385.117,6.4186,5340.0,spacer,0.0,2D_annulus
385.117,6.4186,5340.0,mud,1.0,2D_annulus
385.117,6.4186,5370.0,lead,0.0,2D_annulus
385.117,6.4186,5370.0,tail,0.0,2D_annulus
385.117,6.4186,5370.0,spacer,0.0,2D_annulus
385.117,6.4186,5370.0,mud,1.0,2D_annulus
385.117,6.4186,5400.0,lead,0.0,2D_annulus
385.117,6.4186,5400.0,tail,0.0,2D_annulus
385.117,6.4186,5400.0,spacer,0.0,2D_annulus
385.117,6.4186,5400.0,mud,1.0,2D_annulus
385.117,6.4186,5430.0,lead,0.0,2D_annulus
385.117,6.4186,5430.0,tail,0.0,2D_annulus
385.117,6.4186,5430.0,spacer,0.0,2D_annulus
385.117,6.4186,5430.0,mud,1.0,2D_annulus
385.117,6.4186,5460.0,lead,0.0,2D_annulus
385.117,6.4186,5460.0,tail,0.0,2D_annulus
385.117,6.4186,5460.0,spacer,0.0,2D_annulus
385.117,6.4186,5460.0,mud,1.0,2D_annulus
385.117,6.4186,5490.0,lead,0.0,2D_annulus
385.117,6.4186,5490.0,tail,0.0,2D_annulus
385.117,6.4186,5490.0,spacer,0.0,2D_annulus
385.117,6.4186,5490.0,mud,1.0,2D_annulus
385.117,6.4186,5520.0,lead,0.0,2D_annulus
385.117,6.4186,5520.0,tail,0.0,2D_annulus
385.117,6.4186,5520.0,spacer,0.0,2D_annulus
385.117,6.4186,5520.0,mud,1.0,2D_annulus
385.117,6.4186,5550.0,lead,0.0,2D_annulus
385.117,6.4186,5550.0,tail,0.0,2D_annulus
385.117,6.4186,5550.0,spacer,0.0,2D_annulus
385.117,6.4186,5550.0,mud,1.0,2D_annulus
385.117,6.4186,5580.0,lead,0.0,2D_annulus
385.117,6.4186,5580.0,tail,0.0,2D_annulus
385.117,6.4186,5580.0,spacer,0.0,2D_annulus
385.117,6.4186,5580.0,mud,1.0,2D_annulus
385.117,6.4186,5610.0,lead,0.0,2D_annulus
385.117,6.4186,5610.0,tail,0.0,2D_annulus
385.117,6.4186,5610.0,spacer,0.0,2D_annulus
385.117,6.4186,5610.0,mud,1.0,2D_annulus
385.117,6.4186,5640.0,lead,0.0,2D_annulus
385.117,6.4186,5640.0,tail,0.0,2D_annulus
385.117,6.4186,5640.0,spacer,0.0,2D_annulus
385.117,6.4186,5640.0,mud,1.0,2D_annulus
385.117,6.4186,5670.0,lead,0.0,2D_annulus
385.117,6.4186,5670.0,tail,0.0,2D_annulus
385.117,6.4186,5670.0,spacer,0.0,2D_annulus
385.117,6.4186,5670.0,mud,1.0,2D_annulus
385.117,6.4186,5700.0,lead,0.0,2D_annulus
385.117,6.4186,5700.0,tail,0.0,2D_annulus
385.117,6.4186,5700.0,spacer,0.0,2D_annulus
385.117,6.4186,5700.0,mud,1.0,2D_annulus
385.117,6.4186,5730.0,lead,0.0,2D_annulus
385.117,6.4186,5730.0,tail,0.0,2D_annulus
385.117,6.4186,5730.0,spacer,0.0,2D_annulus
385.117,6.4186,5730.0,mud,1.0,2D_annulus
385.117,6.4186,5760.0,lead,0.0,2D_annulus
385.117,6.4186,5760.0,tail,0.0,2D_annulus
385.117,6.4186,5760.0,spacer,0.0,2D_annulus
385.117,6.4186,5760.0,mud,1.0,2D_annulus
385.117,6.4186,5790.0,lead,0.0,2D_annulus
385.117,6.4186,5790.0,tail,0.0,2D_annulus
385.117,6.4186,5790.0,spacer,0.0,2D_annulus
385.117,6.4186,5790.0,mud,1.0,2D_annulus
385.117,6.4186,5820.0,lead,0.0,2D_annulus
385.117,6.4186,5820.0,tail,0.0,2D_annulus
385.117,6.4186,5820.0,spacer,0.0,2D_annulus
385.117,6.4186,5820.0,mud,1.0,2D_annulus
385.117,6.4186,5850.0,lead,0.0,2D_annulus
385.117,6.4186,5850.0,tail,0.0,2D_annulus
385.117,6.4186,5850.0,spacer,0.0,2D_annulus
385.117,6.4186,5850.0,mud,1.0,2D_annulus
385.117,6.4186,5880.0,lead,0.0,2D_annulus
385.117,6.4186,5880.0,tail,0.0,2D_annulus
385.117,6.4186,5880.0,spacer,0.0,2D_annulus
385.117,6.4186,5880.0,mud,1.0,2D_annulus
385.117,6.4186,5910.0,lead,0.0,2D_annulus
385.117,6.4186,5910.0,tail,0.0,2D_annulus
385.117,6.4186,5910.0,spacer,0.0,2D_annulus
385.117,6.4186,5910.0,mud,1.0,2D_annulus
385.117,6.4186,5940.0,lead,0.0,2D_annulus
385.117,6.4186,5940.0,tail,0.0,2D_annulus
385.117,6.4186,5940.0,spacer,0.0,2D_annulus
385.117,6.4186,5940.0,mud,1.0,2D_annulus
385.117,6.4186,5970.0,lead,0.0,2D_annulus
385.117,6.4186,5970.0,tail,0.0,2D_annulus
385.117,6.4186,5970.0,spacer,0.0,2D_annulus
385.117,6.4186,5970.0,mud,1.0,2D_annulus
385.117,6.4186,6000.0,lead,0.0,2D_annulus
385.117,6.4186,6000.0,tail,0.0,2D_annulus
385.117,6.4186,6000.0,spacer,0.0,2D_annulus
385.117,6.4186,6000.0,mud,1.0,2D_annulus
385.117,6.4186,6030.0,lead,0.0,2D_annulus
385.117,6.4186,6030.0,tail,0.0,2D_annulus
385.117,6.4186,6030.0,spacer,0.0,2D_annulus
385.117,6.4186,6030.0,mud,1.0,2D_annulus
385.117,6.4186,6060.0,lead,0.0,2D_annulus
385.117,6.4186,6060.0,tail,0.0,2D_annulus
385.117,6.4186,6060.0,spacer,0.0,2D_annulus
385.117,6.4186,6060.0,mud,1.0,2D_annulus
385.117,6.4186,6090.0,lead,0.0,2D_annulus
385.117,6.4186,6090.0,tail,0.0,2D_annulus
385.117,6.4186,6090.0,spacer,0.0,2D_annulus
385.117,6.4186,6090.0,mud,1.0,2D_annulus
385.117,6.4186,6120.0,lead,0.0,2D_annulus
385.117,6.4186,6120.0,tail,0.0,2D_annulus
385.117,6.4186,6120.0,spacer,0.0,2D_annulus
385.117,6.4186,6120.0,mud,1.0,2D_annulus
385.117,6.4186,6150.0,lead,0.0,2D_annulus
385.117,6.4186,6150.0,tail,0.0,2D_annulus
385.117,6.4186,6150.0,spacer,0.0,2D_annulus
385.117,6.4186,6150.0,mud,1.0,2D_annulus
385.117,6.4186,6180.0,lead,0.0,2D_annulus
385.117,6.4186,6180.0,tail,0.0,2D_annulus
385.117,6.4186,6180.0,spacer,0.0,2D_annulus
385.117,6.4186,6180.0,mud,1.0,2D_annulus
385.117,6.4186,6210.0,lead,0.0,2D_annulus
385.117,6.4186,6210.0,tail,0.0,2D_annulus
385.117,6.4186,6210.0,spacer,0.0,2D_annulus
385.117,6.4186,6210.0,mud,1.0,2D_annulus
385.117,6.4186,6240.0,lead,0.0,2D_annulus
385.117,6.4186,6240.0,tail,0.0,2D_annulus
385.117,6.4186,6240.0,spacer,0.0,2D_annulus
385.117,6.4186,6240.0,mud,1.0,2D_annulus
385.117,6.4186,6270.0,lead,0.0,2D_annulus
385.117,6.4186,6270.0,tail,0.0,2D_annulus
