timestamp_utc,density_mass_g_cm3,pump_press_a_mpa,pump_press_b_mpa,pump_rate_all_m3_min,pump_total_all_m3,water_rate_m3_min
2025-08-14T02:04:16.406000,1.070602,1.918979,0,0,4342.129,0
2025-08-14T02:04:21.418000,1.068974,1.931165,0,0,4342.129,0
2025-08-14T02:04:26.515000,1.068793,1.610077,0,0,4342.129,0
2025-08-14T02:04:31.526000,1.069698,1.528225,0,0,4342.129,0
2025-08-14T02:04:36.624000,1.091218,0.498644,0,0,4342.129,0
2025-08-14T02:04:41.635000,1.128291,0.495487,0,0,4342.129,0
2025-08-14T02:04:46.733000,1.170247,0.364795,0,0,4342.129,0
2025-08-14T02:04:51.744000,1.216725,0.166024,0,0,4342.129,0
2025-08-14T02:04:56.842000,1.260127,0.099716,0,0,4342.129,0
2025-08-14T02:05:01.853000,1.310764,0.090727,0,0,4342.129,0
2025-08-14T02:05:06.950000,1.365379,0.080461,0,0,4342.129,0
2025-08-14T02:05:11.962000,1.417462,0.083339,0,0,4342.129,0
2025-08-14T02:05:17.059000,1.465025,0.077316,0,0,4342.129,0
2025-08-14T02:05:22.070000,1.510236,0.08443,0,0,4342.129,0
2025-08-14T02:05:27.168000,1.555447,0.082164,0,0,4342.129,0
2025-08-14T02:05:32.179000,1.604818,0.08229,0,0,4342.129,0
2025-08-14T02:05:37.277000,1.64804,0.087259,0,0,4342.129,0
2025-08-14T02:05:42.288000,1.684751,0.086116,0,0,4342.129,0
2025-08-14T02:05:47.386000,1.71441,0.085592,0,0,4342.129,0
2025-08-14T02:05:52.397000,1.744972,0.083926,0,0,4342.129,0
2025-08-14T02:05:57.494000,1.768663,0.077064,0,0,4342.129,0
2025-08-14T02:06:02.506000,1.792896,0.080394,0,0,4342.129,0
2025-08-14T02:06:07.603000,1.815321,0.081534,0,0,4342.129,0
2025-08-14T02:06:12.614000,1.838469,0.087261,0,0,4342.129,0
2025-08-14T02:06:17.712000,1.859086,0.078239,0,0,4342.129,0
2025-08-14T02:06:22.723000,1.873734,0.96752,0,0,4342.129,0.589032
2025-08-14T02:06:27.821000,1.870479,4.386403,0,0.984858,4342.16,0.597101
2025-08-14T02:06:32.832000,1.845161,4.404817,0,1.01493,4342.245,0.601135
2025-08-14T02:06:37.930000,1.828342,4.207677,0,1.01493,4342.331,0.455894
2025-08-14T02:06:42.941000,1.822012,4.087839,0,1.01493,4342.416,0.455894
2025-08-14T02:06:48.038000,1.83214,4.121925,0,1.01493,4342.501,0.455894
2025-08-14T02:06:53.050000,1.83431,4.185137,0,1.01493,4342.587,0.455894
2025-08-14T02:06:58.061000,1.834491,4.180191,0,1.01493,4342.672,0.455894
2025-08-14T02:07:03.158000,1.839916,4.195897,0,1.01493,4342.758,0.455894
2025-08-14T02:07:08.170000,1.851852,4.309859,0,1.01493,4342.843,0.455894
2025-08-14T02:07:13.267000,1.858905,4.356427,0,1.01493,4342.929,0.455894
2025-08-14T02:07:18.278000,1.86433,4.504793,0,1.01493,4343.031,0.455894
2025-08-14T02:07:23.376000,1.871926,4.528673,0,1.01493,4343.117,0.455894
2025-08-14T02:07:28.387000,1.880606,4.604063,0,1.01493,4343.202,0.504308
2025-08-14T02:07:33.485000,1.89001,4.729761,0,1.01493,4343.288,0.504308
2025-08-14T02:07:38.496000,1.895255,4.766903,0,1.01493,4343.373,0.492205
2025-08-14T02:07:43.594000,1.901222,4.827892,0,1.01493,4343.458,0.492205
2025-08-14T02:07:48.605000,1.908999,4.967739,0,1.01493,4343.544,0.492205
2025-08-14T02:07:53.702000,1.913882,5.060671,0,1.01493,4343.629,0.512377
2025-08-14T02:07:58.714000,1.917499,5.088171,0,1.01493,4343.715,0.532549
2025-08-14T02:08:03.811000,1.916594,5.128665,0,1.01493,4343.8,0.532549
2025-08-14T02:08:08.822000,1.917499,5.080812,0,1.01493,4343.886,0.532549
2025-08-14T02:08:13.920000,1.91352,5.043534,0,1.01493,4343.971,0.532549
2025-08-14T02:08:18.931000,1.898148,4.947361,0,1.01493,4344.057,0.532549
2025-08-14T02:08:24.029000,1.885308,4.79774,0,1.01493,4344.142,0.532549
2025-08-14T02:08:29.040000,1.874638,4.641341,0,1.01493,4344.228,0.532549
2025-08-14T02:08:34.138000,1.862341,4.550714,0,1.01493,4344.313,0.589032
2025-08-14T02:08:39.149000,1.851852,4.439598,0,1.01493,4344.398,0.60517
2025-08-14T02:08:44.246000,1.848235,4.316023,0,1.01493,4344.484,0.593066
2025-08-14T02:08:49.258000,1.845703,4.31781,0,1.01493,4344.569,0.580963
2025-08-14T02:08:54.355000,1.847331,4.30765,0,1.01493,4344.672,0.580963
2025-08-14T02:08:59.366000,1.848778,4.32699,0,1.01493,4344.757,0.580963
2025-08-14T02:09:04.464000,1.855288,4.378928,0,1.01493,4344.843,0.580963
2025-08-14T02:09:09.475000,1.855469,4.372828,0,1.01493,4344.928,0.580963
2025-08-14T02:09:14.573000,1.85565,4.403109,0,1.01493,4345.014,0.580963
2025-08-14T02:09:19.584000,1.852575,4.400271,0,1.01493,4345.099,0.556756
2025-08-14T02:09:24.682000,1.850224,4.341079,0,1.01493,4345.185,0.504308
2025-08-14T02:09:29.693000,1.844437,4.325052,0,1.01493,4345.27,0.504308
2025-08-14T02:09:34.790000,1.84715,4.307341,0,1.01493,4345.355,0.504308
2025-08-14T02:09:39.802000,1.858362,4.346186,0,1.01493,4345.441,0.504308
2025-08-14T02:09:44.899000,1.863788,4.409776,0,1.01493,4345.526,0.504308
2025-08-14T02:09:49.910000,1.873372,4.518699,0,1.01493,4345.612,0.504308
2025-08-14T02:09:55.008000,1.879521,4.52636,0,1.01493,4345.697,0.504308
2025-08-14T02:10:00.019000,1.879521,4.621764,0,1.01493,4345.783,0.504308
2025-08-14T02:10:10.128000,1.871745,4.510509,0,1.01493,4345.954,0.520446
2025-08-14T02:10:15.139000,1.875181,4.546891,0,1.01493,4346.039,0.580963
2025-08-14T02:10:20.237000,1.875543,4.587704,0,1.01493,4346.125,0.568859
2025-08-14T02:10:25.248000,1.878617,4.54171,0,1.01493,4346.21,0.572894
2025-08-14T02:10:30.346000,1.880787,6.987319,0,1.247988,4346.31,0.572894
2025-08-14T02:10:35.357000,1.884585,7.05914,0,1.323168,4346.418,0.653583
2025-08-14T02:10:40.454000,1.876808,7.008425,0,1.330686,4346.528,0.661652
2025-08-14T02:10:45.466000,1.859086,6.864377,0,1.330686,4346.638,0.710066
2025-08-14T02:10:50.563000,1.844437,6.533263,0,1.330686,4346.748,0.710066
2025-08-14T02:10:55.574000,1.83431,6.33606,0,1.330686,4346.858,0.710066
2025-08-14T02:11:00.672000,1.823821,6.245619,0,1.330686,4346.968,0.710066
2025-08-14T02:11:05.683000,1.820023,6.139267,0,1.330686,4347.078,0.710066
2025-08-14T02:11:10.781000,1.811704,2.165636,0,1.045002,4347.188,0.597101
2025-08-14T02:11:15.792000,1.814055,4.244187,0,0.992376,4347.257,0.580963
2025-08-14T02:11:20.890000,1.817672,4.323625,0,1.045002,4347.344,0.568859
2025-08-14T02:11:25.901000,1.832682,4.397311,0,1.045002,4347.432,0.548687
2025-08-14T02:11:30.998000,1.839735,4.479384,0,1.045002,4347.52,0.544653
2025-08-14T02:11:36.010000,1.846969,4.553327,0,1.045002,4347.607,0.544653
2025-08-14T02:11:41.107000,1.844437,4.589846,0,1.045002,4347.695,0.544653
2025-08-14T02:11:46.118000,1.848778,4.5927,0,1.045002,4347.783,0.544653
2025-08-14T02:11:51.216000,1.852937,4.638707,0,1.045002,4347.871,0.544653
2025-08-14T02:11:56.227000,1.857096,4.710854,0,1.045002,4347.959,0.544653
2025-08-14T02:12:01.325000,1.864692,4.72187,0,1.045002,4348.047,0.544653
2025-08-14T02:12:06.336000,1.873553,4.786503,0,1.045002,4348.152,0.544653
2025-08-14T02:12:11.434000,1.877351,4.83395,0,1.045002,4348.24,0.544653
2025-08-14T02:12:16.445000,1.882596,4.917741,0,1.045002,4348.328,0.544653
2025-08-14T02:12:21.542000,1.89001,4.940012,0,1.045002,4348.416,0.544653
2025-08-14T02:12:26.554000,1.890372,5.007672,0,1.045002,4348.504,0.544653
2025-08-14T02:12:31.651000,1.880787,4.957154,0,1.045002,4348.592,0.544653
2025-08-14T02:12:36.662000,1.880968,4.889608,0,1.045002,4348.68,0.544653
2025-08-14T02:12:41.760000,1.879702,4.874356,0,1.045002,4348.768,0.544653
2025-08-14T02:12:46.771000,1.879883,4.865164,0,1.045002,4348.855,0.544653
2025-08-14T02:12:51.869000,1.883681,4.902615,0,1.045002,4348.943,0.544653
2025-08-14T02:12:56.880000,1.875904,4.864185,0,1.045002,4349.031,0.544653
2025-08-14T02:13:01.978000,1.871021,4.818771,0,1.045002,4349.119,0.544653
2025-08-14T02:13:06.989000,1.87066,4.818712,0,1.045002,4349.207,0.544653
2025-08-14T02:13:12.086000,1.875543,4.811795,0,1.045002,4349.295,0.544653
2025-08-14T02:13:17.098000,1.873372,4.799007,0,1.045002,4349.383,0.480101
2025-08-14T02:13:22.195000,1.875181,4.827271,0,1.045002,4349.471,0.544653
2025-08-14T02:13:27.206000,1.880606,4.912259,0,1.045002,4349.559,0.584997
2025-08-14T02:13:32.304000,1.87283,4.877388,0,1.045002,4349.646,0.584997
2025-08-14T02:13:37.315000,1.876447,4.85392,0,1.045002,4349.734,0.584997
2025-08-14T02:13:42.413000,1.879702,4.865242,0,1.045002,4349.84,0.597101
2025-08-14T02:13:47.424000,1.875904,4.883933,0,1.045002,4349.928,0.597101
2025-08-14T02:13:52.522000,1.880787,4.879526,0,1.045002,4350.016,0.593066
2025-08-14T02:13:57.533000,1.876447,4.889102,0,1.045002,4350.104,0.593066
2025-08-14T02:14:02.630000,1.877351,4.885983,0,1.045002,4350.191,0.593066
2025-08-14T02:14:07.642000,1.873372,4.86788,0,1.045002,4350.279,0.593066
2025-08-14T02:14:12.739000,1.874277,4.838632,0,1.045002,4350.367,0.536584
2025-08-14T02:14:17.750000,1.878255,4.838608,0,1.045002,4350.455,0.52448
2025-08-14T02:14:22.848000,1.884223,4.932286,0,1.045002,4350.543,0.52448
2025-08-14T02:14:27.859000,1.89218,4.983066,0,1.045002,4350.631,0.52448
2025-08-14T02:14:32.957000,1.896882,5.061328,0,1.045002,4350.719,0.52448
2025-08-14T02:14:37.968000,1.89634,5.079989,0,1.045002,4350.807,0.52448
2025-08-14T02:14:43.066000,1.897063,5.06469,0,1.045002,4350.895,0.52448
2025-08-14T02:14:48.077000,1.886936,5.001223,0,1.045002,4350.982,0.52448
2025-08-14T02:14:53.174000,1.882596,4.959988,0,1.045002,4351.07,0.52448
2025-08-14T02:14:58.186000,1.8835,4.939421,0,1.045002,4351.158,0.52448
2025-08-14T02:15:03.283000,1.876085,4.860758,0,1.045002,4351.246,0.512377
2025-08-14T02:15:08.294000,1.867224,1.483021,0,0.894642,4351.334,0.516411
2025-08-14T02:15:13.392000,1.850043,1.582098,0,0.496188,4351.383,0.512377
2025-08-14T02:15:18.403000,1.838108,1.550877,0,0.503706,4351.433,0.508343
2025-08-14T02:15:23.501000,1.827076,1.476893,0,0.503706,4351.475,0.391343
2025-08-14T02:15:28.512000,1.821651,1.459372,0,0.503706,4351.516,0.322757
2025-08-14T02:15:33.610000,1.819842,1.562238,0,0.541296,4351.559,0.314688
2025-08-14T02:15:38.621000,1.831778,1.54799,0,0.541296,4351.603,0.318723
2025-08-14T02:15:43.718000,1.835576,1.568478,0,0.541296,4351.646,0.318723
2025-08-14T02:15:48.730000,1.839012,1.595642,0,0.541296,4351.69,0.314688
2025-08-14T02:15:53.827000,1.844437,1.607544,0,0.541296,4351.734,0.318723
2025-08-14T02:15:58.838000,1.826353,1.610222,0,0.541296,4351.778,0.318723
2025-08-14T02:16:03.936000,1.84281,1.6002,0,0.541296,4351.822,0.318723
2025-08-14T02:16:08.947000,1.855288,1.593364,0,0.541296,4351.866,0.314688
2025-08-14T02:16:14.045000,1.873372,4.06764,0,0.894642,4351.91,0.318723
2025-08-14T02:16:19.056000,1.894531,4.430587,0,0.97734,4351.989,0.318723
2025-08-14T02:16:24.154000,1.899957,4.806575,0,1.01493,4352.072,0.314688
2025-08-14T02:16:29.165000,1.893989,4.844137,0,1.01493,4352.157,0.508343
2025-08-14T02:16:34.262000,1.886755,4.83346,0,1.01493,4352.243,0.508343
2025-08-14T02:16:39.274000,1.877713,4.680871,0,1.01493,4352.328,0.508343
2025-08-14T02:16:44.285000,1.874096,4.56548,0,1.01493,4352.414,0.508343
2025-08-14T02:16:49.382000,1.888021,4.579394,0,1.01493,4352.516,0.508343
2025-08-14T02:16:54.394000,1.891638,4.67148,0,1.01493,4352.602,0.508343
2025-08-14T02:16:59.491000,1.897786,4.783825,0,1.01493,4352.687,0.508343
2025-08-14T02:17:04.502000,1.892361,4.801136,0,1.01493,4352.772,0.508343
2025-08-14T02:17:09.600000,1.884946,4.802852,0,1.01493,4352.858,0.508343
2025-08-14T02:17:14.611000,1.884946,4.76151,0,1.01493,4352.943,0.508343
2025-08-14T02:17:19.709000,1.874277,4.641416,0,1.01493,4353.029,0.496239
2025-08-14T02:17:24.720000,1.867947,4.52807,0,1.01493,4353.114,0.496239
2025-08-14T02:17:29.818000,1.870117,4.475011,0,1.01493,4353.2,0.496239
2025-08-14T02:17:34.829000,1.871383,4.52449,0,1.01493,4353.285,0.496239
2025-08-14T02:17:39.926000,1.881872,4.596073,0,1.01493,4353.371,0.48817
2025-08-14T02:17:44.938000,1.885489,4.624647,0,1.01493,4353.456,0.48817
2025-08-14T02:17:50.035000,1.892723,4.710536,0,1.01493,4353.542,0.48817
2025-08-14T02:17:55.046000,1.901584,4.840796,0,1.01493,4353.627,0.48817
2025-08-14T02:18:00.144000,1.897606,4.912217,0,1.01493,4353.712,0.48817
2025-08-14T02:18:05.155000,1.908095,4.957475,0,1.01493,4353.798,0.48817
2025-08-14T02:18:10.253000,1.908637,5.007464,0,1.01493,4353.883,0.48817
2025-08-14T02:18:15.264000,1.910265,5.027057,0,1.01493,4353.969,0.48817
2025-08-14T02:18:20.362000,1.920392,5.097558,0,1.01493,4354.054,0.48817
2025-08-14T02:18:25.373000,1.917499,5.159347,0,1.01493,4354.14,0.48817
2025-08-14T02:18:30.470000,1.908999,5.295879,0,1.01493,4354.242,0.48817
2025-08-14T02:18:35.482000,1.915328,5.31779,0,1.01493,4354.328,0.48817
2025-08-14T02:18:40.579000,1.91135,5.201195,0,1.01493,4354.413,0.48817
2025-08-14T02:18:45.590000,1.908095,5.063026,0,1.01493,4354.499,0.48817
2025-08-14T02:18:50.688000,1.906648,4.950022,0,1.01493,4354.584,0.48817
2025-08-14T02:18:55.699000,1.902308,4.862589,0,1.01493,4354.669,0.48817
2025-08-14T02:19:00.797000,1.895435,4.811953,0,1.01493,4354.755,0.48817
2025-08-14T02:19:05.808000,1.893085,4.751352,0,1.01493,4354.84,0.48817
2025-08-14T02:19:10.906000,1.879883,4.66005,0,1.01493,4354.926,0.48817
2025-08-14T02:19:15.917000,1.878255,4.650497,0,1.01493,4355.011,0.48817
2025-08-14T02:19:21.014000,1.871383,4.595664,0,1.01493,4355.097,0.48817
2025-08-14T02:19:26.026000,1.87066,4.526131,0,1.01493,4355.182,0.48817
2025-08-14T02:19:31.123000,1.865415,4.470316,0,1.01493,4355.266,0.48817
2025-08-14T02:19:36.134000,1.865234,4.438437,0,1.01493,4355.352,0.48817
2025-08-14T02:19:41.232000,1.88151,4.506799,0,1.01493,4355.437,0.48817
2025-08-14T02:19:46.243000,1.889106,4.611391,0,1.01493,4355.522,0.48817
2025-08-14T02:19:51.341000,1.891638,4.72367,0,1.01493,4355.608,0.480101
2025-08-14T02:19:56.352000,1.905924,4.818706,0,1.01493,4355.693,0.516411
2025-08-14T02:20:01.450000,1.915871,5.020445,0,1.01493,4355.779,0.552722
2025-08-14T02:20:06.461000,1.91786,5.117398,0,1.01493,4355.881,0.552722
2025-08-14T02:20:16.570000,1.916233,5.121987,0,1.01493,4356.052,0.552722
2025-08-14T02:20:21.667000,1.912254,5.049411,0,1.01493,4356.138,0.597101
2025-08-14T02:20:26.678000,1.891819,4.913218,0,1.01493,4356.223,0.593066
2025-08-14T02:20:31.776000,1.884585,4.788297,0,1.01493,4356.309,0.593066
2025-08-14T02:20:36.787000,1.885489,4.728128,0,1.01493,4356.394,0.597101
2025-08-14T02:20:41.885000,1.880425,4.666719,0,1.01493,4356.479,0.568859
2025-08-14T02:20:46.896000,1.873553,4.61887,0,1.01493,4356.565,0.568859
2025-08-14T02:20:51.994000,1.873734,4.560963,0,1.01493,4356.65,0.568859
2025-08-14T02:20:57.005000,1.874638,4.536138,0,1.01493,4356.736,0.564825
2025-08-14T02:21:02.102000,1.874638,4.522534,0,1.01493,4356.821,0.564825
2025-08-14T02:21:07.114000,1.869575,4.512772,0,1.01493,4356.907,0.544653
2025-08-14T02:21:12.211000,1.874638,4.530759,0,1.01493,4356.992,0.544653
2025-08-14T02:21:17.222000,1.876447,4.55333,0,1.01493,4357.078,0.544653
2025-08-14T02:21:22.320000,1.886032,4.601758,0,1.01493,4357.163,0.532549
2025-08-14T02:21:27.331000,1.882415,4.683739,0,1.01493,4357.249,0.520446
2025-08-14T02:21:32.429000,1.893989,4.791188,0,1.01493,4357.334,0.520446
2025-08-14T02:21:37.440000,1.899052,4.874612,0,1.01493,4357.437,0.516411
2025-08-14T02:21:42.538000,1.912616,4.990979,0,1.01493,4357.522,0.512377
2025-08-14T02:21:47.549000,1.911712,5.068382,0,1.01493,4357.607,0.512377
2025-08-14T02:21:52.646000,1.906829,5.056139,0,1.01493,4357.693,0.508343
2025-08-14T02:21:57.658000,1.910265,5.03415,0,1.01493,4357.778,0.508343
2025-08-14T02:22:07.766000,1.900861,5.02515,0,1.01493,4357.949,0.508343
2025-08-14T02:22:17.875000,1.891457,4.982578,0,1.01493,4358.12,0.508343
2025-08-14T02:22:22.886000,1.904478,4.955019,0,1.01493,4358.206,0.508343
2025-08-14T02:22:27.984000,1.901403,4.962106,0,1.01493,4358.291,0.508343
2025-08-14T02:22:32.995000,1.903574,4.955633,0,1.01493,4358.376,0.512377
2025-08-14T02:22:38.093000,1.888202,4.918002,0,1.01493,4358.462,0.512377
2025-08-14T02:22:43.190000,1.896882,4.903811,0,1.01493,4358.547,0.512377
2025-08-14T02:22:48.202000,1.895255,4.917645,0,1.01493,4358.633,0.512377
2025-08-14T02:22:53.213000,1.898872,4.895198,0,1.01493,4358.718,0.508343
2025-08-14T02:22:58.310000,1.890553,4.883914,0,1.01493,4358.804,0.508343
2025-08-14T02:23:08.419000,1.882776,4.872098,0,1.01493,4358.974,0.508343
2025-08-14T02:23:13.430000,1.891276,4.837726,0,1.01493,4359.077,0.512377
2025-08-14T02:23:18.528000,1.895435,4.844888,0,1.01493,4359.162,0.508343
2025-08-14T02:23:23.539000,1.897606,4.832907,0,1.01493,4359.248,0.512377
2025-08-14T02:23:28.637000,1.888563,4.857234,0,1.01493,4359.333,0.500274
2025-08-14T02:23:33.648000,1.886032,4.860085,0,1.01493,4359.418,0.496239
2025-08-14T02:23:38.746000,1.89435,4.83479,0,1.01493,4359.504,0.500274
2025-08-14T02:23:43.757000,1.895978,4.82393,0,1.01493,4359.589,0.496239
2025-08-14T02:23:48.854000,1.894893,4.856138,0,1.01493,4359.675,0.500274
2025-08-14T02:23:53.866000,1.899595,4.870622,0,1.01493,4359.76,0.496239
2025-08-14T02:23:58.963000,1.897967,4.823372,0,1.01493,4359.846,0.492205
2025-08-14T02:24:03.974000,1.89001,4.818286,0,1.01493,4359.931,0.472032
2025-08-14T02:24:09.072000,1.894893,4.832458,0,1.01493,4360.017,0.467998
2025-08-14T02:24:14.083000,1.897967,4.872405,0,1.01493,4360.102,0.467998
2025-08-14T02:24:19.181000,1.89851,4.946741,0,1.01493,4360.188,0.467998
2025-08-14T02:24:24.192000,1.899414,4.971379,0,1.01493,4360.273,0.467998
2025-08-14T02:24:29.290000,1.895797,5.012939,0,1.01493,4360.358,0.472032
2025-08-14T02:24:34.301000,1.90719,4.991597,0,1.01493,4360.444,0.472032
2025-08-14T02:24:39.398000,1.908637,5.01979,0,1.01493,4360.529,0.467998
2025-08-14T02:24:44.410000,1.895435,4.97177,0,1.01493,4360.615,0.467998
2025-08-14T02:24:49.507000,1.892542,4.859627,0,1.01493,4360.717,0.467998
2025-08-14T02:24:54.518000,1.903574,4.949022,0,1.01493,4360.803,0.463963
2025-08-14T02:24:59.616000,1.907914,5.014018,0,1.01493,4360.888,0.467998
2025-08-14T02:25:04.627000,1.908456,5.036172,0,1.01493,4360.974,0.467998
2025-08-14T02:25:09.725000,1.912254,4.985383,0,1.01493,4361.059,0.463963
2025-08-14T02:25:14.736000,1.895074,4.907754,0,1.01493,4361.145,0.463963
2025-08-14T02:25:19.834000,1.896882,4.852015,0,1.01493,4361.23,0.463963
2025-08-14T02:25:24.845000,1.890733,4.79273,0,1.01493,4361.315,0.463963
2025-08-14T02:25:29.942000,1.890372,4.75175,0,1.01493,4361.401,0.459929
2025-08-14T02:25:34.954000,1.887117,4.68636,0,1.01493,4361.486,0.455894
2025-08-14T02:25:40.051000,1.880968,4.696321,0,1.01493,4361.572,0.459929
2025-08-14T02:25:45.062000,1.875543,4.635875,0,1.01493,4361.657,0.459929
2025-08-14T02:25:50.160000,1.87717,4.59885,0,1.01493,4361.743,0.463963
2025-08-14T02:25:55.171000,1.875362,4.541681,0,1.01493,4361.828,0.463963
2025-08-14T02:26:00.269000,1.886393,4.609124,0,1.01493,4361.914,0.459929
2025-08-14T02:26:05.280000,1.888744,4.674021,0,1.01493,4361.999,0.447825
2025-08-14T02:26:10.378000,1.899595,4.729244,0,1.01493,4362.084,0.45186
2025-08-14T02:26:15.389000,1.89851,4.770947,0,1.01493,4362.17,0.45186
2025-08-14T02:26:20.486000,1.898691,4.822988,0,1.01493,4362.255,0.447825
2025-08-14T02:26:25.498000,1.909361,4.838475,0,1.01493,4362.358,0.45186
2025-08-14T02:26:30.595000,1.908637,4.936065,0,1.01493,4362.443,0.45186
2025-08-14T02:26:35.606000,1.904116,4.929846,0,1.01493,4362.529,0.45186
2025-08-14T02:26:40.704000,1.921477,4.98467,0,1.01493,4362.614,0.520446
2025-08-14T02:26:45.715000,1.897967,5.003516,0,1.01493,4362.7,0.665687
2025-08-14T02:26:50.813000,1.877713,4.780525,0,1.01493,4362.785,0.649549
2025-08-14T02:26:55.824000,1.853299,4.522416,0,1.01493,4362.871,0.621308
2025-08-14T02:27:00.922000,1.845703,4.356952,0,1.01493,4362.956,0.625342
2025-08-14T02:27:05.933000,1.833587,4.200984,0,1.01493,4363.042,0.625342
2025-08-14T02:27:11.030000,1.821289,4.119464,0,1.01493,4363.127,0.467998
2025-08-14T02:27:16.042000,1.811704,4.020401,0,1.01493,4363.212,0.181551
2025-08-14T02:27:21.139000,1.817491,4.004028,0,1.01493,4363.298,0
2025-08-14T02:27:26.150000,1.826353,4.034527,0,1.01493,4363.383,0
2025-08-14T02:27:31.248000,1.827438,4.073029,0,1.01493,4363.469,0
2025-08-14T02:27:36.259000,1.826353,4.054258,0,1.01493,4363.554,0
2025-08-14T02:27:41.357000,1.82997,4.051912,0,1.01493,4363.64,0
2025-08-14T02:27:46.368000,1.82798,4.026033,0,1.01493,4363.725,0
2025-08-14T02:27:51.466000,1.815321,3.985707,0,1.01493,4363.811,0
2025-08-14T02:27:56.477000,1.611328,3.770159,0,1.01493,4363.896,0
2025-08-14T02:28:01.574000,1.820385,2.21068,0,1.01493,4363.999,0
2025-08-14T02:28:06.586000,0.624819,0.148469,0,0,4364.048,0
2025-08-14T02:28:11.683000,0.030924,0.152995,0,0,4364.048,0
2025-08-14T02:28:16.694000,0.020797,0.149846,0,0,4364.048,0
2025-08-14T02:28:21.792000,0.018627,0.149024,0,0,4364.048,0
2025-08-14T02:28:26.803000,0.01718,0.143928,0,0,4364.048,0
2025-08-14T02:28:31.901000,0.015914,0.143992,0,0,4364.048,0
2025-08-14T02:28:36.912000,0.015372,0.181324,0,0,4364.048,0
2025-08-14T02:28:42.010000,0.014648,0.186406,0,0,4364.048,0
2025-08-14T02:28:47.021000,0.014287,0.225271,0,0,4364.048,0
2025-08-14T02:28:52.118000,0.013744,0.304856,0,0,4364.048,0
2025-08-14T02:28:57.130000,0.013202,0.47576,0,0,4364.048,0
2025-08-14T02:29:02.227000,0.012478,0.913941,0,0.135324,4364.052,0
2025-08-14T02:29:07.238000,0.012297,0.337744,0,0,4364.059,0
2025-08-14T02:29:12.336000,0.012297,0.40106,0,0,4364.059,0
2025-08-14T02:29:17.347000,0.011755,0.488257,0,0.135324,4364.063,0
2025-08-14T02:29:22.445000,0.011393,0.586423,0,0.172914,4364.076,0
2025-08-14T02:29:27.456000,0.011032,0.571257,0,0.172914,4364.091,0
2025-08-14T02:29:32.554000,0.01067,0.406189,0,0.127806,4364.108,0
2025-08-14T02:29:37.565000,0.01067,0.388283,0,0.135324,4364.118,0
2025-08-14T02:29:42.662000,0.010489,0.325277,0,0.15036,4364.13,0
2025-08-14T02:29:47.674000,0.009946,0.331684,0,0.157878,4364.143,0
2025-08-14T02:29:52.771000,0.009946,0.341122,0,0.157878,4364.155,0
2025-08-14T02:29:57.782000,0.009766,0.330935,0,0.157878,4364.167,0
2025-08-14T02:30:02.880000,0.009223,0.331517,0,0.157878,4364.179,0
2025-08-14T02:30:07.891000,0.009585,0.214697,0,0,4364.191,0
2025-08-14T02:30:12.989000,0.009223,0.219293,0,0,4364.191,0
2025-08-14T02:30:18,0.009042,0.231192,0,0,4364.191,0
2025-08-14T02:30:23.098000,0.009042,0.229365,0,0,4364.191,0
2025-08-14T02:30:28.109000,0.009042,0.230066,0,0,4364.191,0
2025-08-14T02:30:33.206000,0.008861,0.225008,0,0,4364.191,0
2025-08-14T02:30:38.218000,0.008861,0.224077,0,0,4364.191,0
2025-08-14T02:30:43.315000,0.008681,0.232891,0,0,4364.191,0
2025-08-14T02:30:48.326000,0.008681,0.154646,0,0,4364.191,0
2025-08-14T02:30:53.424000,0.008681,0.151358,0,0,4364.191,0
2025-08-14T02:30:58.435000,0.008319,0.126937,0,0,4364.191,0
2025-08-14T02:31:03.533000,0.008319,0.137674,0,0,4364.191,0
2025-08-14T02:31:08.544000,0.008138,0.143894,0,0,4364.191,0
2025-08-14T02:31:13.642000,0.008681,0.137443,0,0,4364.191,0
2025-08-14T02:31:18.653000,0.008138,0.137697,0,0,4364.191,0.346964
2025-08-14T02:31:23.750000,0.007957,0.136625,0,0,4364.191,1.351546
2025-08-14T02:31:28.762000,0.007776,0.148273,0,0,4364.191,1.117547
2025-08-14T02:31:33.859000,0.007776,0.596196,0,0,4364.191,1.09334
2025-08-14T02:31:38.870000,0.007415,0.685308,0,0,4364.191,1.065099
2025-08-14T02:31:43.968000,0.007234,0.705917,0,0,4364.191,1.065099
2025-08-14T02:31:48.979000,0.007053,0.714542,0,0,4364.191,0.911789
2025-08-14T02:31:54.077000,0.981626,0.71399,0,0,4364.191,0
2025-08-14T02:31:59.088000,1.266095,0.71322,0,0,4364.191,0
2025-08-14T02:32:09.197000,1.429579,0.716809,0,0,4364.191,0
2025-08-14T02:32:14.294000,1.449291,0.71958,0,0,4364.191,0
2025-08-14T02:32:19.306000,1.453089,0.726437,0,0,4364.191,0
2025-08-14T02:32:24.403000,1.461227,0.724735,0,0,4364.191,0
2025-08-14T02:32:29.414000,1.454536,0.10584,0,0,4364.191,0
2025-08-14T02:32:34.512000,1.456887,0.074799,0,0,4364.191,0
2025-08-14T02:32:39.523000,1.460503,0.065178,0,0,4364.191,0
2025-08-14T02:32:44.621000,1.483832,0.064626,0,0,4364.191,0
2025-08-14T02:32:49.632000,1.474971,0.069635,0,0,4364.191,0
