井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7269.209352517986,0.5452633843827734,0.0,0.4705101289132548,0.4547366156172265,0.0,0.7796785215148831,0.0,0.0,0.9986655392585928,1.662835077332884e-24,0.0,0.0,0.0,0.02462399489694924,0.55,0.43604454080164434
7262.648920863309,0.5450236479871245,0.0,0.47018933996822504,0.45497635201287556,0.0,0.772846542178406,0.0,0.0,0.9986421500516506,2.0542444486532275e-24,0.0,0.0,0.0,0.024751967891022,0.55,0.4383107013360741
7256.088489208633,0.5253932163501001,0.0,0.4494098352141273,0.4746067836498998,0.0,0.7661267326589938,0.0,0.0,0.9985784404947973,1.9499423369189703e-24,0.0,0.0,0.0,0.02484276858435693,0.55,0.4399186104830422
7249.528057553957,0.5297306779970196,0.0,0.44941572589141754,0.4702693220029806,0.0,0.7594909960211517,0.0,0.0,0.9984825518618067,1.953870434771876e-24,0.0,0.0,0.0,0.024915713417676053,0.55,0.4412103260020555
7242.96762589928,0.5425809440947201,0.0,0.4600352551083581,0.4574190559052797,0.0,0.7513957676036576,0.0,0.0,0.9983355574874098,1.9114819904410264e-24,0.0,0.0,0.0,0.02508306271761736,0.55,0.4441737667009252
7236.407194244604,0.5833819902096187,0.0,0.5021864984756103,0.4166180097903811,0.0,0.7440765056264781,0.0,0.0,0.9981518711736665,1.561940028758164e-24,0.0,0.0,0.0,0.02519829818130358,0.55,0.44621436957862287
7229.846762589928,0.5773249599673127,0.0,0.4932716471733988,0.4226750400326874,0.0,0.7389302409198892,0.0,0.0,0.9981300460411499,1.0935344017676041e-20,0.0,0.0,0.0,0.025298080420444624,0.55,0.44798132497430515
7223.286330935252,0.5934446173096509,0.0,0.4995151328476257,0.4065553826903493,0.0,0.7303193002142903,0.0,0.0,0.9980438418408666,1.4961184206451297e-19,0.0,0.0,0.0,0.026551559490593013,0.5298219231243597,0.47017807687564034
7216.7258992805755,0.6042869412351167,0.0,0.5099098270682366,0.39571305876488333,0.0,0.7212172079086309,0.0,0.0,0.9974925215054303,1.492994199778521e-20,0.0,0.0,0.0,0.026868319467818258,0.5242127009249744,0.47578729907502565
7210.1654676258995,0.609695736142086,0.0,0.5236376297884482,0.390304263857914,0.0,0.714230805745617,0.0,0.0,0.996709268358526,8.185052390792026e-22,0.0,0.0,0.0,0.026244861291566435,0.535252970195272,0.464747029804728
7203.6050359712235,0.6320198692046014,0.0,0.5444135377198297,0.36798013079539865,0.0,0.7056589605919593,0.0,0.0,0.995989662113896,4.348557789972863e-23,0.0,0.0,0.0,0.02623553358201563,0.5354181463514902,0.4645818536485098
7197.044604316547,0.6441217541075661,0.0,0.5481205773585941,0.3558782458924342,0.0,0.6972264598303803,0.0,0.0,0.9950909549082863,4.447390658920889e-24,0.0,0.0,0.0,0.026069145408230094,0.5383645673175745,0.4616354326824254
7190.484172661871,0.6546997843655351,0.0,0.5555015270991607,0.34530021563446484,0.0,0.6888415233549858,0.0,0.0,0.9942337754547975,1.3264897184615301e-24,0.0,0.0,0.0,0.025691789143656645,0.5450468355601232,0.45495316443987677
7183.923741007195,0.7290474063470377,0.0,0.6283186780240881,0.27095259365296254,0.49314536368911427,0.683548343129895,0.0,0.5417598002055121,0.9938934899551767,7.302778796255516e-25,0.0,0.0,0.0,0.025429922028257924,0.5496840086330932,0.45031599136690686
7177.363309352519,0.762557712638597,0.0,0.6532647038906568,0.23744228736140333,0.7359709575550301,0.685991459111513,0.0,0.854605259573235,0.9938761186916568,7.745542951771132e-25,0.0,0.0,0.0,0.02502031963931234,0.55,0.4430627050359725
7170.802877697842,0.7602076062229451,0.0,0.6514416429177656,0.2397923937770547,0.8215996126522735,0.6895010766147914,0.0,0.8468904972400177,0.9936927577204164,9.302017085821945e-25,0.0,0.0,0.0,0.02437717331012617,0.55,0.4316737956834533
7164.242446043166,0.7545410043040431,0.0,0.6408536647404949,0.2454589956959566,0.7895114071731218,0.6804398153182147,0.0,0.8066414841936564,0.9932755344056587,1.0988599199232765e-24,0.0,0.0,0.0,0.024396376402012886,0.55,0.43201384624871536
7157.68201438849,0.7512081468041703,0.0,0.6373497068920997,0.24879185319582972,0.694613158064347,0.6703070800328262,0.0,0.7912592121531715,0.9927247801064055,1.0279970131690747e-24,0.0,0.0,0.0,0.024459247942331286,0.55,0.4331271827338131
7151.121582733813,0.7517005318652742,0.0,0.631786765222936,0.2482994681347257,0.6623988500764746,0.6621193265580836,0.0,0.8097480913586931,0.9920571787593676,9.346364634926894e-25,0.0,0.0,0.0,0.024432997071752262,0.55,0.4326623292908531
7144.561151079137,0.7526257220344366,0.0,0.6313281005568908,0.2473742779655639,0.8107794277704189,0.6524351630565162,0.0,0.8469729167779222,0.9910987585967447,1.3082367180856245e-24,0.0,0.0,0.0,0.024330575783855442,0.55,0.43084864131551914
7138.000719424461,0.7335841717479465,0.0,0.6069096194702969,0.2664158282520533,0.7600897937692008,0.635505812869866,0.0,0.784434864683122,0.9905271835644858,1.7318954888058813e-20,0.0,0.0,0.0,0.02479244026213584,0.55,0.43902739075025515
7131.440287769785,0.6638211625414541,0.0,0.5435870688142835,0.3361788374585461,0.3711327477760017,0.6129285182158847,0.0,0.44688402124397875,0.990013684195336,1.4872804122776637e-19,0.0,0.0,0.0,0.026577499461509453,0.5293625751284718,0.4706374248715282
7124.879856115108,0.6311717193660751,0.0,0.514944897833078,0.3688282806339249,0.0,0.5982369487139292,0.0,0.0,0.9885190407640405,1.6539831453664763e-20,0.0,0.0,0.0,0.02691305303546414,0.5234205537512846,0.47657944624871545
7118.319424460432,0.6191571688676999,0.0,0.48592641363291694,0.3808428311323003,0.0,0.5821176868555014,0.0,0.0,0.9865395188279495,1.1095254864366569e-21,0.0,0.0,0.0,0.026859355913890697,0.5245451222758499,0.47545487772415007
7111.758992805756,0.5867285539126403,0.0,0.4505046225608549,0.41327144608735933,0.0,0.5651905525661376,0.0,0.0,0.9842130999884929,6.880082569290906e-23,0.0,0.0,0.0,0.026859355913890708,0.5252231671776564,0.47477683282234356
7105.198561151079,0.5671056072462831,0.0,0.4514501162441567,0.43289439275371694,0.0,0.5477285381015549,0.0,0.0,0.9812129716811804,9.400278706896781e-24,0.0,0.0,0.0,0.026859355913890704,0.525901212079463,0.474098787920537
7098.638129496403,0.5655093915503723,0.0,0.4322835104463631,0.434490608449627,0.0,0.5294078638408469,0.0,0.0,0.9772701983501424,5.44830693994854e-24,0.0,0.0,0.0,0.02685935591389072,0.5265792569812695,0.47342074301873055
