time_s,time_min,stage,bulk_cement_fill,effective_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
8772.0,146.2,井浆替入2,0.5529793576573311,0.5529793576573311,1448.1384909819637,1109.1094128256511,1390.0192204408816,0.14028056112218645,0.17988503594315075,0.3389465641108843,0.06554266898331573,0.0,0.533391030170731,0.0343938619089461
8776.0,146.26666666666668,井浆替入2,0.5539878183856163,0.5539878183856163,1448.1384909819637,1113.9526853707414,1390.0192204408816,0.1382765531061552,0.18018507010951795,0.334557529350539,0.06472203571563828,0.0,0.5344618227060081,0.034256987647840034
8780.0,146.33333333333334,井浆替入2,0.5549962922765479,0.5549962922765479,1452.981763527054,1113.9526853707414,1394.8624929859718,0.14028056112218645,0.18048512137547926,0.33965598045628087,0.06567524343898457,0.0,0.5355328160938012,0.034121060028892564
8784.0,146.4,井浆替入2,0.5560047774810607,0.5560047774810607,1457.8250360721443,1118.7959579158317,1394.8624929859718,0.14028056112218645,0.18078519721493658,0.33976067698588436,0.06569480734606348,0.0,0.5366039308339892,0.033986071212879915
8788.0,146.46666666666667,井浆替入2,0.5570132704312833,0.5570132704312833,1457.8250360721443,1118.7959579158317,1399.705765531062,0.14028056112218645,0.1810852998241584,0.339763340366885,0.06569530502807064,0.0,0.5376750834871383,0.033852012872459744
8792.0,146.53333333333333,井浆替入2,0.5580217677598266,0.5580217677598266,1462.6683086172343,1123.6392304609217,1399.705765531062,0.14028056112218645,0.1813854279658458,0.3396931553717493,0.06568219010192944,0.0,0.5387461950744646,0.03371887461520934
8796.0,146.6,井浆替入2,0.559030266137288,0.559030266137288,1462.6683086172343,1123.6392304609217,1404.549038076152,0.14028056112218645,0.1816855767223835,0.339570230662509,0.06565921967054322,0.0,0.5398171952913706,0.03358664131347288
8800.0,146.66666666666666,井浆替入2,0.5600387621143702,0.5600387621143702,1467.5115811623245,1128.482503006012,1404.549038076152,0.14028056112218645,0.18198573577714858,0.33940862291013624,0.0656290198398014,0.0,0.5408880264645621,0.03345529253504391
8804.0,146.73333333333332,井浆替入2,0.5610472523649341,0.5610472523649341,1472.3548537074148,1128.482503006012,1409.3923106212424,0.14228456913821771,0.18228589266183937,0.3440642756778063,0.06649863628171448,0.0,0.5419586458224017,0.03332480234286125
8808.0,146.8,井浆替入2,0.562055734696533,0.562055734696533,1472.3548537074148,1133.3257755511022,1409.3923106212424,0.14028056112218645,0.1825860337641871,0.33900642169360284,0.06555385578775175,0.0,0.5430290277083213,0.0331951394685483
8812.0,146.86666666666667,井浆替入2,0.5630642065064105,0.5630642065064105,1477.1981262525048,1133.3257755511022,1414.2355831663326,0.14228456913821763,0.18288614233654382,0.3436178903160484,0.06641529229262721,0.0,0.5440991619087183,0.03306626938130107
8816.0,146.93333333333334,井浆替入2,0.564072666215782,0.564072666215782,1477.1981262525048,1138.1690480961922,1414.2355831663326,0.14028056112218645,0.18318620170908717,0.33853748749635837,0.0654662129274417,0.0,0.5451690538330165,0.03293815440155847
8820.0,147.0,井浆替入2,0.5650811116557021,0.5650811116557021,1482.041398797595,1138.1690480961922,1419.0788557114226,0.14228456913821771,0.1834861939881689,0.34311982589973916,0.0663222905961166,0.0,0.5462387208376209,0.032810755564010065
8824.0,147.06666666666666,井浆替入2,0.5660895417359771,0.5660895417359771,1482.041398797595,1143.0123206412825,1423.922128256513,0.14028056112218645,0.18378610160474348,0.33802936703377723,0.06537123695356284,0.0,0.5473081914168783,0.03268403271190627
8828.0,147.13333333333333,井浆替入2,0.5670979549505858,0.5670979549505858,1486.8846713426851,1143.0123206412825,1423.922128256513,0.14228456913821763,0.18408590752849893,0.3425910152092064,0.06622353762319699,0.0,0.5483775006261284,0.03255794751299822
8832.0,147.2,井浆替入2,0.5681063499690374,0.5681063499690374,1491.7279438877754,1147.8555931863727,1428.7654008016032,0.14228456913821763,0.18438559542549945,0.3423190894724014,0.06617275267172729,0.0,0.5494466879451219,0.03243246353806699
8836.0,147.26666666666668,井浆替入2,0.5691147243509825,0.5691147243509825,1491.7279438877754,1147.8555931863727,1428.7654008016032,0.14228456913821763,0.18468514916511133,0.3420435757982375,0.06612129481881701,0.0,0.5505157931210889,0.03230754735537711
