time_s,time_min,stage,bulk_cement_fill,effective_efficiency,target_interval_efficiency,cbl_eval_interval_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
6776.0,112.93333333333334,替钻井液(快),0.3600954993515837,0.3600954993515837,0.9999973657867379,0.40138900254340143,805.6517314629259,634.334983967936,754.7197254509019,0.07414829659315426,0.11640143908834093,0.16509620548628878,0.03248005673539389,0.0,0.31190512551540445,0.008078674915883616
6780.0,113.0,替钻井液(快),0.36163203742877176,0.36163203742877176,0.9999976348618003,0.4031017412121241,810.2819138276554,638.9651663326654,759.3499078156314,0.0741482965931543,0.11681822093800584,0.16508223688612125,0.032477353751769855,0.0,0.31352807880749156,0.008028662072453186
6784.0,113.06666666666666,替钻井液(快),0.3631685670691246,0.3631685670691246,0.9999978778481607,0.404814470476528,810.2819138276554,638.9651663326654,763.9800901803608,0.0741482965931543,0.11723490078820933,0.1650677061610028,0.03247454198656041,0.0,0.31515239112894095,0.007979030181554204
6788.0,113.13333333333334,替钻井液(快),0.3647050611311501,0.3647050611311501,0.9999980971130878,0.4065271600827042,814.9120961923849,643.5953486973949,768.6102725450903,0.07414829659315426,0.11765137640926142,0.16505265856836612,0.032471630196387324,0.0,0.3167781232226828,0.007929797134919757
6792.0,113.2,替钻井液(快),0.3662414917691039,0.3662414917691039,0.9999982948273497,0.4082397789917322,819.5422785571143,648.2255310621243,773.2404549098197,0.07414829659315426,0.11806756029548741,0.16503707128315454,0.032468613963555826,0.0,0.3184052069183926,0.007880962564397432
6796.0,113.26666666666667,替钻井液(快),0.36777785478914954,0.36777785478914954,0.9999984729795222,0.40995232252885255,824.1724609218438,652.8557134268538,773.2404549098197,0.0741482965931543,0.11848347763131527,0.16502087352416886,0.03246547959043833,0.0,0.3200334669987774,0.007832533741994673
6800.0,113.33333333333333,替钻井液(快),0.36931416262070066,0.36931416262070066,0.9999986333894715,0.4116648045488065,828.8026432865732,657.4858957915833,777.8706372745492,0.07414829659315426,0.1188992294151125,0.16500394606594354,0.03246220400485844,0.0,0.321662613102785,0.007784502421249127
6804.0,113.4,替钻井液(快),0.37085044177789855,0.37085044177789855,0.9999987777210291,0.4133772546062114,833.4328256513027,657.4858957915833,782.5008196392787,0.07615230460918544,0.11931497230277502,0.16944520307921002,0.0333212392331671,0.0,0.3232922757119787,0.007736862274841221
6808.0,113.46666666666667,替钻井液(快),0.3723867173618861,0.3723867173618861,0.9999989074938918,0.4150897006806526,838.0630080160322,662.1160781563127,787.1310020040081,0.0761523046091855,0.11973086192260617,0.1694257658892013,0.03331748132211276,0.0,0.3249220820420941,0.007689608003293819
6812.0,113.53333333333333,替钻井液(快),0.3739230210470689,0.3739230210470689,0.9999990240947739,0.4168021780787586,842.6931903807616,666.7462605210421,791.7611843687375,0.0761523046091855,0.12014705298592272,0.16940503738315235,0.0333134737369184,0.0,0.326551765421234,0.0076427108163761035
6816.0,113.6,替钻井液(快),0.3754593786113193,0.3754593786113193,0.999999128787842,0.41851471553444713,847.323372745491,671.3764428857717,796.3913667334671,0.07615230460918544,0.12056364591186203,0.16938294039269539,0.033309201554889034,0.0,0.32818120689675795,0.00759617112869285
6820.0,113.66666666666667,替钻井液(快),0.3769958207623066,0.3769958207623066,0.9999992227244615,0.42022734727675143,851.9535551102206,676.0066252505011,796.3913667334671,0.0761523046091855,0.12098072265961533,0.16935948452049138,0.033304666629086155,0.0,0.32981046276539416,0.007549980777024923
6824.0,113.73333333333333,替钻井液(快),0.3785323594309283,0.3785323594309283,0.9999993069522921,0.42194008660472965,856.58373747495,676.0066252505011,801.0215490981965,0.07815631262521668,0.12139827687058406,0.17379093087531258,0.034161058769702435,0.0,0.33143974285812217,0.007504131161531207
6828.0,113.8,替钻井液(快),0.38006897924274535,0.38006897924274535,0.9999993824237513,0.42365291638089825,856.58373747495,680.6368076152305,805.6517314629259,0.0761523046091855,0.1218161873758044,0.1693089148629962,0.0332948894892614,0.0,0.33306939900516447,0.007458624932626858
6832.0,113.86666666666666,替钻井液(快),0.3816056596778525,0.3816056596778525,0.9999994500038899,0.4253658137322572,861.2139198396794,685.26698997996,810.2819138276554,0.07615230460918544,0.1222342943061687,0.1692821507056002,0.033289714865865405,0.0,0.334699909629033,0.007413472333282152
