井深_m,周向平均水泥体积分数,宽边水泥体积分数,窄边水泥体积分数,平均间隙_m,偏心度,井径_mm,尾管外径_mm
6944.304176610979,0.7823981814593014,0.8723032836497702,0.2870960759207856,0.06086858585000698,0.5453164181573288,261.4265524350764,139.7
6938.42076372315,0.780614800270095,0.8702218235114746,0.2844544091189174,0.06110015621082393,0.5458989342848366,261.8896527564451,139.7
6932.537350835322,0.7789018832369821,0.8680862231965679,0.28175252561566927,0.06133172657164087,0.5464814504123443,262.35275307781376,139.7
6926.653937947494,0.7774423054234669,0.8659047796404931,0.27897612256527576,0.0615632969324578,0.547063966539852,262.8158533991824,139.7
6920.770525059666,0.7761450054886129,0.8636880709951414,0.2761073676538902,0.061794867293274734,0.5476464826673597,263.27895372055104,139.7
6914.8871121718375,0.7747781007210569,0.8614509038860166,0.27312398264077165,0.062026437654091694,0.5482289987948676,263.74205404191974,139.7
6909.00369928401,0.7731332555516289,0.8592145587329758,0.26999793459750254,0.06225800801490868,0.5488115149223753,264.2051543632884,139.7
6903.120286396182,0.7713496799375202,0.857009232622174,0.26669365528054706,0.06248957837572561,0.549394031049883,264.66825468465703,139.7
6897.236873508354,0.7697986833435357,0.8548744282499942,0.2631611933024228,0.06272114873654257,0.5499765471773908,265.1313550060257,139.7
6891.353460620525,0.7685716794931365,0.8528576829895163,0.2594908180600545,0.06295271909735954,0.5505590633048985,265.59445532739437,139.7
6885.470047732697,0.767426028436198,0.8510173490517582,0.25581057939238006,0.06318428945817643,0.5511415794324063,266.057555648763,139.7
6879.586634844869,0.7662589552469375,0.8494309248066372,0.2521240869107972,0.06341585981899336,0.551724095559914,266.5206559701316,139.7
6873.703221957041,0.765408198021662,0.8482019248794673,0.24843524985731522,0.06364743017981034,0.5523066116874217,266.98375629150024,139.7
6867.819809069213,0.7652103692934342,0.8474532810885373,0.24474637712408032,0.06387900054062728,0.5528891278149294,267.4468566128689,139.7
6861.936396181384,0.7653360880617175,0.8473173530685109,0.24106048900722474,0.06411057090144422,0.5534716439424372,267.9099569342376,139.7
6856.052983293556,0.7660021789445044,0.8479257044541884,0.237381889423375,0.06434214126226118,0.5540541600699449,268.3730572556062,139.7
6850.169570405728,0.7676056065590077,0.8493380997335243,0.23371683278397606,0.06457371162307811,0.5546366761974526,268.83615757697487,139.7
6844.2861575178995,0.7699070250052047,0.8513719963105523,0.23007599653689592,0.06480528198389506,0.5552191923249604,269.29925789834357,139.7
6838.4027446300715,0.7731529258237124,0.8542371069838394,0.2264769656100066,0.06503685234471203,0.5558017084524682,269.7623582197122,139.7
6832.519331742244,0.7772036811504821,0.8580628321497985,0.22294850285211668,0.06526842270552899,0.5563842245799759,270.22545854108085,139.7
6826.635918854416,0.7817592143605816,0.8628782264900635,0.21953771143831655,0.0654999930663459,0.5569667407074836,270.6885588624495,139.7
6820.752505966588,0.786889145046026,0.868678170135536,0.21630551035807233,0.06573156342716284,0.5575492568349913,271.15165918381814,139.7
6814.869093078759,0.7922329689720886,0.8754458356547027,0.21303920882075558,0.06596313378797984,0.558131772962499,271.61475950518684,139.7
6808.985680190931,0.7977294224167556,0.883242040214868,0.20968583202146399,0.06619470414879675,0.5587142890900069,272.0778598265555,139.7
6803.102267303103,0.8031895609160282,0.8925015910016848,0.20622092135044082,0.0664262745096137,0.5592968052175146,272.5409601479241,139.7
6797.218854415275,0.8087313233378401,0.904897133041761,0.20267518508674723,0.06665784487043062,0.5598793213450223,273.0040604692927,139.7
6791.335441527446,0.8147413497663561,0.9247233711086973,0.1997545994280694,0.05240457130734086,0.5604021171097029,273.1,168.3
6785.452028639618,0.8215514893244974,0.9552241772931613,0.19672586429827774,0.05240457130734085,0.560909307875895,273.1,168.3
6779.56861575179,0.8269925308679645,0.9842736082849113,0.1935703682384559,0.05240457130734088,0.5614164986420871,273.1,168.3
6773.685202863962,0.828803250192533,0.9976497339997287,0.19027367497049255,0.05240457130734088,0.5619236894082791,273.1,168.3
6767.801789976134,0.8278501378043358,0.9990378671651212,0.18681927600569795,0.052404571307340865,0.5624308801744712,273.1,168.3
6761.9183770883055,0.8261768440300019,0.9991358771014076,0.1831861909758629,0.05240457130734086,0.5629380709406633,273.1,168.3
6756.034964200478,0.8242418050636316,0.9989117291354548,0.1793504771455806,0.052404571307340865,0.5634452617068554,273.1,168.3
6750.15155131265,0.8218412140460304,0.9979199616892462,0.17528587428310952,0.052404571307340865,0.5639524524730475,273.1,168.3
6744.268138424821,0.8182791531709538,0.995214064259146,0.17096472518236208,0.05240457130734086,0.5644596432392396,273.1,168.3
