井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7393.857553956835,0.9779503729392681,0.0,0.9623546168163021,0.022049627060732394,0.9999999999763074,0.9999991712207459,0.0006672481651838225,1.0,0.9999999999994809,0.06173523842866668,0.0,0.0,0.0,0.02786488530642669,0.4826895303186023,0.5173104696813977
7387.297122302159,0.9766664775108049,0.0,0.961606746847872,0.023333522489194965,0.999999999973142,0.9999991458164703,0.00029280621389086954,1.0,0.9999999999995143,0.04209477887710252,0.0,0.0,0.0,0.02807314921785838,0.4788231192189103,0.5211768807810897
7380.736690647482,0.9754442852162722,0.0,0.959796821428021,0.024555714783727773,0.9999999999779808,0.999999151149299,0.00010857547380543236,1.0,0.9999999999995322,0.026718260489573226,0.0,0.0,0.0,0.02777782692384432,0.48430576567317596,0.515694234326824
7374.176258992806,0.974416411340378,0.0,0.9578222377241635,0.025583588659621972,0.9999999999778407,0.9999991528820907,3.4436338722928856e-05,0.9999999999966963,0.9999999999995494,0.01578893912435479,0.0,0.0,0.0,0.027540762332795864,0.48870686022610477,0.5112931397738952
7367.61582733813,0.9732288478496934,0.0,0.9552697457490185,0.026771152150306985,0.9999999999145548,0.9999991563739303,8.669985614059123e-06,0.9999999999315742,0.9999999999995624,0.008278683403623857,0.0,0.0,0.0,0.027289602184362827,0.493369638232271,0.506630361767729
7361.055395683454,0.9693015499454156,0.0,0.9514601553478572,0.03069845005458433,0.9999999998096767,0.9999991623706629,1.5244422089918292e-06,0.9999999998241427,0.9999999999995656,0.0035744226518843515,0.0,0.0,0.0,0.02700084260799356,0.4987304480986634,0.5012695519013366
7354.494964028777,0.9647584583631267,0.0,0.9472048308881112,0.03524154163687353,0.9999999996991366,0.9999991983558726,1.500900865715779e-07,0.99999999970913,0.9999999999995615,0.001157070163449655,0.0,0.0,0.0,0.02634036362262183,0.5109922137718398,0.4890077862281602
7347.934532374101,0.9636305148980245,0.0,0.9454115986185715,0.03636948510197519,0.999999999577501,0.9999992406996541,1.015665992602021e-08,0.9999999995840878,0.9999999999995597,0.00031117916216149574,0.0,0.0,0.0,0.025671639319117052,0.5234070534429595,0.47659294655704054
7341.374100719425,0.9641969187530521,0.0,0.9475870651103415,0.0358030812469482,0.9999999994819428,0.9999992778713772,1.078909442473288e-09,0.9999999994865292,0.9999999999995705,0.00010404451429741014,0.0,0.0,0.0,0.02514005918989181,0.5332758170606364,0.46672418293936363
7334.813669064748,0.9654269242392556,0.0,0.9508803675508041,0.03457307576074477,0.9999999994372559,0.9999992624682994,7.004775798833777e-09,0.9999999994422387,0.9999999999995886,0.0002461884937398195,0.0,0.0,0.0,0.025244025980161906,0.5313456778006163,0.4686543221993837
7328.253237410072,0.9656323328938576,0.0,0.9515960178617434,0.03436766710614217,0.9999999996948237,0.9999992391198242,1.1332074005230714e-08,0.9999999997003587,0.9999999999995975,0.00031624490666287887,0.0,0.0,0.0,0.025414157544212702,0.5281871921891058,0.4718128078108942
7321.692805755396,0.9649508169286708,0.0,0.9499056566169574,0.03504918307132886,0.9999999999946367,0.9999992403349828,4.706089087184556e-09,1.0,0.9999999999995943,0.00020931237329142177,0.0,0.0,0.0,0.025302591344251845,0.5302584141829392,0.46974158581706077
7315.13237410072,0.9647263088958274,0.0,0.9479099749073224,0.03527369110417247,0.9999999999601016,0.9999992633536546,9.481684752727586e-10,0.9999999999644862,0.9999999999995833,9.638585456739511e-05,0.0,0.0,0.0,0.024947559042830216,0.5368495745118185,0.4631504254881816
7308.571942446043,0.9653294621008779,0.0,0.9498347191722074,0.03467053789912105,0.9999999967536547,0.9999992841188418,5.471390100138733e-10,0.999999996757757,0.9999999999995692,7.446870847117858e-05,0.0,0.0,0.0,0.024659283807833325,0.5422013926002054,0.45779860739979455
7302.011510791367,0.9660077176734488,0.0,0.9520359458771491,0.03399228232655102,0.9999999935879647,0.9999992514687863,4.2920036856180944e-09,0.9999999935925084,0.9999999999995404,0.0001977941187150374,0.0,0.0,0.0,0.024915229795978797,0.5374497656731758,0.4625502343268242
7295.451079136691,0.9680781768028033,0.0,0.9546962519787953,0.031921823197196754,0.9999999938672778,0.9999992539897432,1.5095026463785173e-08,0.9999999938713194,0.999999999999485,0.000363002794031901,0.0,0.0,0.0,0.024798034297035913,0.539625495375128,0.46037450462487195
7288.890647482014,0.9747974249068287,0.0,0.9595132726401997,0.025202575093171486,0.9999999978322586,0.9999992593085522,7.911245012325172e-07,0.9999999978361697,0.9999999999993836,0.002386160875487511,0.0,0.0,0.0,0.024700608993993782,0.5414341921891053,0.45856580781089473
7282.330215827338,0.9754481470178772,0.0,0.9607386175984838,0.024551852982123108,0.9999999999907636,0.9999991728234762,3.7244439929592997e-06,1.0,0.9999999999991993,0.005076666615801042,0.0,0.0,0.0,0.02551110462312115,0.5263873735868447,0.4736126264131552
7275.769784172662,0.9739002328831299,0.0,0.9568367298477278,0.026099767116870155,0.9999999999919726,0.9999991799480689,1.041604271466791e-06,1.0,0.9999999999989448,0.0028256636068159182,0.0,0.0,0.0,0.02529541546338382,0.5303916341212735,0.4696083658787264
7269.209352517986,0.9688172749253398,0.0,0.9537681174246591,0.031182725074660033,0.9999999999954128,0.9999992369129359,1.0653807521316163e-07,1.0,0.9999999999985518,0.0009449911486724805,0.0,0.0,0.0,0.024623994896949247,0.5428565298047276,0.4571434701952723
7262.648920863309,0.9682584539686909,0.0,0.9541270966226424,0.03174154603130875,0.9999999999956797,0.9999992158660047,3.384363339099244e-08,1.0,0.9999999999978796,0.0005479794963982323,0.0,0.0,0.0,0.024751967891022,0.5404807163412126,0.45951928365878736
7256.088489208633,0.9689974488386827,0.0,0.9549664303490724,0.031002551161317712,0.9999999999945047,0.9999991988624303,3.788852889360507e-08,1.0,0.999999999996827,0.0005769479429699103,0.0,0.0,0.0,0.024842768584356918,0.538795005138746,0.46120499486125394
7249.528057553957,0.9728329605434856,0.0,0.9571779469589796,0.027167039456514316,0.999999999993299,0.999999184899999,1.5809683002626174e-07,1.0,0.9999999999951631,0.0011431220074587726,0.0,0.0,0.0,0.024915713417676053,0.5374407872559095,0.46255921274409045
7242.96762589928,0.9752774390880395,0.0,0.9604056952545346,0.024722560911960116,0.9999999999916317,0.999999160520812,1.290301562433187e-06,1.0,0.9999999999925708,0.003151550697502211,0.0,0.0,0.0,0.025083062717617354,0.5343339542651591,0.46566604573484094
7236.407194244604,0.9770232828526784,0.0,0.9640758733355499,0.022976717147322273,0.999999999992352,0.9999991436208047,1.1650601328620085e-05,1.0,0.9999999999886721,0.008692967255914627,0.0,0.0,0.0,0.025198298181303574,0.5321946125385405,0.4678053874614595
7229.846762589928,0.980745066905456,0.0,0.9682890401498675,0.019254933094544277,0.9999999999907442,0.9999991374564541,0.00019451535961121613,1.0,0.9999999999814378,0.03064799651735896,0.0,0.0,0.0,0.025298080420444624,0.5303421593011317,0.46965784069886835
7223.286330935252,0.9826314008464937,0.0,0.9697555114471589,0.017368599153506224,0.9999999999823395,0.9999990171250123,0.0011170628225591337,1.0,0.9999999999695124,0.06959039348595215,0.0,0.0,0.0,0.026551559490593013,0.5070713710174739,0.49292862898252615
7216.7258992805755,0.982045167202626,0.0,0.9677211157434725,0.01795483279737409,0.9999999999758131,0.9999989757947865,0.0010551204037455438,1.0,0.9999999999561368,0.07252093576849852,0.0,0.0,0.0,0.026868319467818258,0.501190734840699,0.4988092651593011
7210.1654676258995,0.9791853763068762,0.0,0.9634657558644701,0.020814623693123348,0.9999999999824993,0.999999024624941,0.00026963137439495633,1.0,0.9999999999383782,0.03976798237978473,0.0,0.0,0.0,0.026244861291566446,0.5127652106885916,0.4872347893114084
7203.6050359712235,0.9768470775353508,0.0,0.960703791785551,0.02315292246464941,0.9999997735908616,0.9999990138196132,5.449378465674872e-05,0.999999773612004,0.9999999999109264,0.019243331520487544,0.0,0.0,0.0,0.02623553358201563,0.5129383792394655,0.4870616207605345
7197.044604316547,0.974343237078008,0.0,0.9551670104155919,0.02565676292199219,0.9999991616524774,0.9999990181760979,6.823253138741195e-06,0.9999991616685323,0.999999999873955,0.0072826883061121945,0.0,0.0,0.0,0.026069145408230104,0.5160273689619734,0.4839726310380266
7190.484172661871,0.9683425530028014,0.0,0.9509263644065845,0.0316574469971987,0.9999983078255171,0.9999990428098228,5.336867755386796e-07,0.9999983078377226,0.9999999998224873,0.0021409695873630735,0.0,0.0,0.0,0.025691789143656642,0.5230329727646453,0.47696702723535467
7183.923741007195,0.9650284978655062,0.0,0.9472548115934055,0.03497150213449342,0.9999977996219294,0.9999990579783138,3.280680824850732e-08,0.9999977996319387,0.9999999997511837,0.0005531783832250235,0.0,0.0,0.0,0.02542992202825794,0.5278945251798557,0.47210547482014426
7177.363309352519,0.9618218379288912,0.0,0.9437666811211357,0.03817816207110884,0.9999984744699144,0.9999990888352683,1.5902482543998424e-09,0.9999984744805754,0.9999999996585704,0.00012609635100482297,0.0,0.0,0.0,0.02502031963931234,0.5354987769784159,0.4645012230215841
7170.802877697842,0.9643342663518741,0.0,0.9469474425763581,0.03566573364812564,0.999999954760291,0.9999991516148425,1.3013944118078664e-10,0.9999999547671095,0.9999999995243849,3.723436045087609e-05,0.0,0.0,0.0,0.02437717331012617,0.547438762589928,0.45256123741007204
7164.242446043166,0.9659624829491303,0.0,0.9515174930904372,0.03403751705086944,0.9999999999941431,0.9999991419116779,1.3229832121866147e-09,1.0,0.9999999993206969,0.00011302325483697425,0.0,0.0,0.0,0.02439637640201289,0.5470822579650565,0.45291774203494356
7157.68201438849,0.9695655174269657,0.0,0.9554627231080912,0.030434482573034456,0.999998880649172,0.9999991250829724,2.0110439109502226e-08,0.9999988806551906,0.9999999990350361,0.0004161039795617687,0.0,0.0,0.0,0.024459247942331286,0.5459150503597121,0.45408494964028795
7151.121582733813,0.975214302044148,0.0,0.9605759690905964,0.02478569795585171,0.9999884645970385,0.9999991159728293,4.680950670954583e-07,0.9999884646035703,0.9999999986437952,0.0019458158670384892,0.0,0.0,0.0,0.024432997071752272,0.5464023967112024,0.45359760328879756
