井深_m,周向平均水泥体积分数,宽边水泥体积分数,窄边水泥体积分数,平均间隙_m,偏心度,井径_mm,尾管外径_mm
6961.954415274463,0.7867262555461809,0.8781867555921264,0.2947649144004766,0.06017387476755611,0.5435688697748057,260.0372514709705,139.7
6956.071002386635,0.7854584785177957,0.8762866429453494,0.29224264129647853,0.06040544512837307,0.5441513859023134,260.50035179233913,139.7
6950.187589498807,0.7840396541108433,0.8743256495887488,0.289689018353502,0.06063701548919,0.5447339020298211,260.9634521137078,139.7
6944.304176610979,0.7823981814593015,0.87230328364977,0.2870960759207858,0.06086858585000698,0.5453164181573288,261.4265524350764,139.7
6938.42076372315,0.780614800270095,0.8702218235114744,0.2844544091189176,0.06110015621082393,0.5458989342848366,261.8896527564451,139.7
6932.537350835322,0.778901883236982,0.8680862231965677,0.28175252561566944,0.06133172657164087,0.5464814504123443,262.35275307781376,139.7
6926.653937947494,0.777442305423467,0.865904779640493,0.27897612256527593,0.0615632969324578,0.547063966539852,262.8158533991824,139.7
6920.770525059666,0.7761450054886129,0.8636880709951414,0.27610736765389027,0.061794867293274734,0.5476464826673597,263.27895372055104,139.7
6914.8871121718375,0.7747781007210566,0.8614509038860165,0.2731239826407717,0.062026437654091694,0.5482289987948676,263.74205404191974,139.7
6909.00369928401,0.7731332555516288,0.8592145587329757,0.26999793459750254,0.06225800801490868,0.5488115149223753,264.2051543632884,139.7
6903.120286396182,0.7713496799375203,0.8570092326221739,0.2666936552805471,0.06248957837572561,0.549394031049883,264.66825468465703,139.7
6897.236873508354,0.769798683343536,0.8548744282499938,0.2631611933024228,0.06272114873654257,0.5499765471773908,265.1313550060257,139.7
6891.353460620525,0.7685716794931365,0.8528576829895159,0.2594908180600544,0.06295271909735954,0.5505590633048985,265.59445532739437,139.7
6885.470047732697,0.767426028436198,0.851017349051758,0.25581057939238,0.06318428945817643,0.5511415794324063,266.057555648763,139.7
6879.586634844869,0.7662589552469372,0.8494309248066367,0.25212408691079724,0.06341585981899336,0.551724095559914,266.5206559701316,139.7
6873.703221957041,0.7654081980216619,0.8482019248794671,0.24843524985731527,0.06364743017981034,0.5523066116874217,266.98375629150024,139.7
6867.819809069213,0.7652103692934342,0.8474532810885372,0.2447463771240804,0.06387900054062728,0.5528891278149294,267.4468566128689,139.7
6861.936396181384,0.7653360880617174,0.8473173530685109,0.24106048900722474,0.06411057090144422,0.5534716439424372,267.9099569342376,139.7
