井深_m,领浆平均浓度,尾浆平均浓度,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
6344.699849699398,0.0,0.9775048032267497,0.9775048032267497,0.021499208972884657,0.9775048032267497,0.0009959878003651809,0.9999999999997143,0.999179514349209,0.8777561701189266,0.9999999999997143,0.999179514349209,0.8777561701189266,1.0851093220207292e-14,0.00046156277256178765,0.12207620974507621,0.029237519528153583,0.17000000000000004,0.83
6340.069667334669,0.0,0.9770984361581516,0.9770984361581516,0.021889619792163285,0.9770984361581516,0.001011944049684799,0.9999999999996814,0.9991321318984961,0.8760770775041001,0.9999999999996814,0.9991321318984961,0.8760770775041001,1.211048382208535e-14,0.000491345881306376,0.12375258217760435,0.029312240785096172,0.17000000000000004,0.83
6335.43948496994,0.0,0.9766876148166036,0.9766876148166036,0.022284312278886654,0.9766876148166036,0.0010280729045103118,0.999999999999644,0.9990822672894721,0.8743896022279453,0.999999999999644,0.9990822672894721,0.8743896022279453,1.3534913988381591e-14,0.0005229078867468814,0.12543702288393285,0.02938696204203876,0.17000000000000004,0.83
6330.80930260521,0.0,0.9762722817953156,0.9762722817953156,0.022683349208704295,0.9762722817953156,0.0010443689959803975,0.9999999999996019,0.9990298069122518,0.8726937903738684,0.9999999999996019,0.9990298069122518,0.8726937903738684,1.5148481196486034e-14,0.0005563445958239268,0.1271294827033028,0.029461683298981394,0.17000000000000004,0.83
6326.179120240481,0.0,0.9758525579745785,0.9758525579745785,0.02308668735757313,0.9758525579745785,0.0010607546678485101,0.9999999999995545,0.9989746664667566,0.8709896941349637,0.9999999999995545,0.9989746664667566,0.8709896941349637,1.6978853626531893e-14,0.0005917455035764663,0.1288299131227906,0.02953640455592399,0.17000000000000004,0.83
6321.548937875751,0.0,0.9754315832754228,0.9754315832754228,0.023491271866489923,0.9754315832754228,0.0010771448580873097,0.9999999999995012,0.9989176082345362,0.8692775789969229,0.9999999999995012,0.9989176082345362,0.8692775789969229,1.9057537667552593e-14,0.0006286465922579282,0.13053811065679852,0.029611125812866606,0.17000000000000004,0.83
6316.918755511022,0.0,0.9750114335893035,0.9750114335893035,0.023894985695708092,0.9750114335893035,0.0010935807149885844,0.9999999999994412,0.9988591286640358,0.8675600901081096,0.9999999999994412,0.9988591286640358,0.8675600901081096,2.14178735247377e-14,0.0006667255984070462,0.1322514042573303,0.029649377068698322,0.17000000000000004,0.83
6312.288573146292,0.0,0.9745892736138428,0.9745892736138428,0.024300597822264215,0.9745892736138428,0.0011101285638931743,0.9999999999993735,0.9987983772611668,0.8658385160297308,0.9999999999993735,0.9987983772611668,0.8658385160297308,2.409873810289362e-14,0.0007065433780064265,0.13396847732327402,0.02966929489910683,0.17000000000000004,0.83
6307.658390781563,0.0,0.9741634886012877,0.9741634886012877,0.02470970425672442,0.9741634886012877,0.0011268071419879033,0.999999999999297,0.9987348128112465,0.8641128778875217,0.999999999999297,0.9987348128112465,0.8641128778875217,2.7145800472874313e-14,0.0007484750864902969,0.13568930714974464,0.029689212729515323,0.17000000000000004,0.83
6303.028208416834,0.0,0.9737340232029367,0.9737340232029367,0.025122360853601786,0.9737340232029367,0.0011436159434617386,0.9999999999992104,0.9986683268130272,0.8623831876208513,0.9999999999992104,0.9986683268130272,0.8623831876208513,3.061111533017568e-14,0.0007926158421373195,0.13741387943187142,0.029709130559923823,0.17000000000000004,0.83
6298.398026052104,0.0,0.9733008455262201,0.9733008455262201,0.02553861654510509,0.9733008455262201,0.0011605379286753288,0.9999999999991132,0.9985988149970714,0.8606494514769694,0.9999999999991132,0.9985988149970714,0.8606494514769694,3.455397429307187e-14,0.0008390623265197388,0.1391421867149586,0.02972904839033233,0.17000000000000004,0.83
