井深_m,水泥平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,环空间隙_m,偏心度指标,居中度
6052.857715430861,0.8718326956122491,0.8609063297626034,0.12816720890045818,0.9945155148906882,0.9370354030073016,0.03194697815082432,0.9945155148906915,0.9370354380860346,0.15255519524194489,0.046402570245496995,0.32999999999999996,0.67
6047.911823647295,0.871296993471736,0.8603532468850028,0.12870290984303034,0.9944619796308677,0.9366361089780344,0.03095394347205948,0.9944619796308708,0.9366361444693709,0.15038097222498595,0.046402570245496995,0.32999999999999996,0.67
6042.965931863728,0.8707566058161538,0.8597960575404455,0.12924329615117758,0.9944080532904213,0.9362345101770425,0.029984635842556367,0.9944080532904246,0.9362345458542194,0.14821730134941347,0.046402570245496995,0.32999999999999996,0.67
6038.0200400801605,0.8702118892196037,0.8592350060399964,0.12978801123156514,0.99435373376479,0.9358305412443182,0.02903926531051841,0.9943537337647932,0.9358305767726632,0.1460684607779851,0.046402570245496995,0.32999999999999996,0.67
6033.074148296593,0.8696631550576498,0.8586703417592844,0.1303367437009365,0.9942990189256565,0.9354241342425313,0.028117420252863342,0.9942990189256595,0.9354241702055095,0.1439369783911888,0.046402570245496995,0.32999999999999996,0.67
6028.128256513026,0.8691105837088462,0.8581022263755198,0.13088931318737007,0.9942439066193259,0.935015218327577,0.02721821589967245,0.9942439066193289,0.9350152547484543,0.1418232567698844,0.046402570245496995,0.32999999999999996,0.67
6023.182364729459,0.868554196527598,0.8575306505276866,0.13144569835726894,0.9941883946652607,0.9346037164559942,0.02634054844156077,0.9941883946652638,0.9346037534103588,0.13972584514056563,0.046402570245496995,0.32999999999999996,0.67
6018.236472945891,0.8679938793689527,0.8569555391242198,0.1320060133869725,0.9941324808547826,0.9341895461709905,0.02548333651202224,0.9941324808547859,0.9341895841276808,0.13764213863106614,0.046402570245496995,0.32999999999999996,0.67
6013.290581162324,0.8674294451142628,0.8563767407887399,0.13257044543053498,0.994076162949831,0.9337726223999948,0.0246457315195748,0.9940761629498341,0.9337726618392631,0.13556924799874373,0.046402570245496995,0.32999999999999996,0.67
6008.344689378758,0.8668607166275294,0.8557940736833303,0.13313917165552835,0.9940194386815993,0.9333528605986615,0.02382721863086123,0.9940194386816024,0.9333529015054545,0.13350480651947277,0.046402570245496995,0.32999999999999996,0.67
6003.39879759519,0.8662876036668277,0.8552073690874311,0.13371228232482546,0.9939623057488529,0.9329301785079508,0.023027595005480857,0.9939623057488564,0.9329302209881346,0.13144750852908682,0.046402570245496995,0.32999999999999996,0.67
5998.452905811623,0.86571014603327,0.8546164900167703,0.13428973764413088,0.9939047618157528,0.9325044990695222,0.022246839459220614,0.9939047618157564,0.9325045426623162,0.12939723536961958,0.046402570245496995,0.32999999999999996,0.67
5993.507014028056,0.8651285067549597,0.8540213315525629,0.13487137457896092,0.9938468045090793,0.9320757478857213,0.021484910748729536,0.9938468045090827,0.9320757930708792,0.12735472583025848,0.046402570245496995,0.32999999999999996,0.67
5988.5611222444895,0.8645429189342426,0.8534217961640898,0.13545696001235175,0.9937884314148568,0.9316438539331612,0.020741548116689632,0.9937884314148604,0.9316439006312421,0.12532095755358286,0.046402570245496995,0.32999999999999996,0.67
5983.615230460922,0.8639536029765936,0.852817763774953,0.13604627352310583,0.9937296400744586,0.9312087437406188,0.020016106424119603,0.9937296400744623,0.9312087919945917,0.1232963438528013,0.046402570245496995,0.32999999999999996,0.67
5978.669338677355,0.8633606808480784,0.8522090732362828,0.13663919313512718,0.9936704279803157,0.9307703387576678,0.019307491610293225,0.9936704279803196,0.9307703879725931,0.12128005978930864,0.046402570245496995,0.32999999999999996,0.67
5973.723446893788,0.8627641074607372,0.8515955376107697,0.1372357639362829,0.9936107925714149,0.9303285501403977,0.01861418686378638,0.9936107925714186,0.9303285999922307,0.11926955398352745,0.046402570245496995,0.32999999999999996,0.67
5968.77755511022,0.8621636364893129,0.8509769410892177,0.1378362322623351,0.9935507312287708,0.9298832768255607,0.017934392267077316,0.9935507312287746,0.9298833278022394,0.11726046725719749,0.046402570245496995,0.32999999999999996,0.67
5963.831663326653,0.8615588225928709,0.8503530654414249,0.13844104347272634,0.9934902412711142,0.9294344069697588,0.017266218850821084,0.9934902412711182,0.9294344589741416,0.115246809828394,0.046402570245496995,0.32999999999999996,0.67
5958.885771543086,0.8609490619553024,0.8497237070622914,0.13905080140567871,0.9934293199510772,0.9289818179321382,0.01660792536786914,0.993429319951081,0.9289818704909963,0.11322145836101363,0.046402570245496995,0.32999999999999996,0.67
5953.939879759519,0.8603336634236985,0.8490886909508439,0.13966619723529172,0.9933679644522299,0.9285253789774135,0.015958150862794798,0.993367964452234,0.928525432623549,0.11117686392057274,0.046402570245496995,0.32999999999999996,0.67
5948.993987975951,0.8597120874601318,0.8484479223414284,0.14028777051621066,0.993306171887123,0.9280649593184215,0.0153175212692945,0.993306171887127,0.9280650134348499,0.10911491916311983,0.046402570245496995,0.32999999999999996,0.67
5944.048096192385,0.8590839493539596,0.8478013981647234,0.1409159059691929,0.993243939296245,0.9276004284633621,0.01468774633432993,0.9932439392962491,0.9276004837660726,0.10704244372684539,0.046402570245496995,0.32999999999999996,0.67
5939.102204408818,0.858448891892107,0.8471492076318942,0.1415509608096085,0.9931812636480493,0.9271316668553458,0.01406953358830852,0.9931812636480535,0.9271317231748981,0.10495819117177754,0.046402570245496995,0.32999999999999996,0.67
5934.15631262525,0.8578068224270223,0.8464915771703367,0.14219302767822894,0.9931181418397027,0.9266585666109011,0.01346416674502958,0.993118141839707,0.926658623894768,0.10286331966670084,0.046402570245496995,0.32999999999999996,0.67
5929.210420841683,0.8571579363207875,0.8458288526180012,0.14284191119586798,0.9930545706986402,0.9261810358673276,0.012873361413670374,0.9930545706986444,0.9261810938684161,0.10076168576544306,0.046402570245496995,0.32999999999999996,0.67
5924.264529058117,0.8565026245972808,0.8451614007158581,0.14349722031049783,0.9929905469994101,0.9256990394095385,0.01229901794416408,0.9929905469994146,0.9256990990031081,0.09865946108552007,0.046402570245496995,0.32999999999999996,0.67
5919.3186372745495,0.8558420805677771,0.844490210458973,0.1441577616725398,0.992926067707844,0.9252133064051888,0.011742958922692812,0.9929260677078483,0.9252133673423719,0.09656439825776422,0.046402570245496995,0.32999999999999996,0.67
5914.372745490982,0.8551823338113569,0.8438209275429034,0.1448175056620743,0.9928611307272444,0.9247278005300025,0.011206689585424518,0.992861130727249,0.9247278626515678,0.09448484810838698,0.046402570245496995,0.32999999999999996,0.67
5909.426853707415,0.8545245890107686,0.8431542383659096,0.14547524754773355,0.9927957338748358,0.9242419569221635,0.010691216414916988,0.9927957338748404,0.9242420203957014,0.09242870080603512,0.046402570245496995,0.32999999999999996,0.67
5904.480961923848,0.8538650005466188,0.8424857212330443,0.14613483289510054,0.9927298738271729,0.9237519333492021,0.010196956027852368,0.9927298738271776,0.9237519980440764,0.09040250731184624,0.046402570245496995,0.32999999999999996,0.67
5899.53507014028,0.8532038438589574,0.8418151128155039,0.1467959862216256,0.992663547116836,0.9232577776486864,0.009723722078510785,0.992663547116841,0.9232578431465605,0.08841082584222221,0.046402570245496995,0.32999999999999996,0.67
5894.589178356713,0.8525415633900078,0.8411424581948804,0.14745826305402387,0.9925967502197011,0.9227595246607683,0.009270783508065344,0.9925967502197058,0.9227595912631692,0.0864558778595238,0.046402570245496995,0.32999999999999996,0.67
5889.643286573146,0.8518783558584542,0.8404677460621867,0.14812146665475345,0.992529479573851,0.9222571259792397,0.008836981582743004,0.992529479573856,0.9222571942921993,0.08453753760926905,0.046402570245496995,0.32999999999999996,0.67
5884.697394789579,0.8512141001192602,0.8397908644146849,0.14878571816128372,0.992461731542878,0.921750499863569,0.008420882662587273,0.9924617315428831,0.9217505697450183,0.08265358993378902,0.046402570245496995,0.32999999999999996,0.67
5879.751503006012,0.8505483787803435,0.8391115857469995,0.14945143496710978,0.992393502397387,0.9212395552910652,0.008020947003209536,0.9923935023973922,0.9212396262406362,0.08080019487999623,0.046402570245496995,0.32999999999999996,0.67
5874.805611222445,0.8498826991691871,0.8384317049474974,0.15011710975607961,0.9923247883121381,0.9207241995001046,0.0076356945670258344,0.9923247883121431,0.9207242713237584,0.0789725088059807,0.046402570245496995,0.32999999999999996,0.67
