井深_m,balance_平均浓度,spacer_平均浓度,lead_平均浓度,tail_平均浓度,mud_平均浓度
6191.3426853707415,7.566282646308807e-07,1.937063218486691e-07,0.14334747393856506,0.7285044251229308,0.12814715060391768
6186.396793587174,7.460888958840503e-07,1.9106598827991274e-07,0.14391547770706906,0.7287902307593755,0.12729335437867118
6181.450901803607,7.35624593079801e-07,1.8844257607841758e-07,0.14447549930114725,0.7290243752882427,0.12649920134344095
6176.505010020041,7.252362567359974e-07,1.8583643293836314e-07,0.1450162679779676,0.7291886572537383,0.12579416369560448
6171.559118236473,7.149251295237869e-07,1.832481287955758e-07,0.14554142917610088,0.7292946494262008,0.12516302322443995
6166.613226452906,7.04692951719165e-07,1.8067833489697022e-07,0.1460567408439137,0.7293583121423053,0.12458406164249436
6161.667334669339,6.945453467571978e-07,1.7812865255779094e-07,0.14656592147330377,0.729394239912528,0.12403896594016883
6156.7214428857715,6.84489748034941e-07,1.756010879520247e-07,0.14707172557396472,0.7294127322203208,0.12351468211487848
6151.775551102204,6.745219025098264e-07,1.7309461419983435e-07,0.14757945612627393,0.7294181744757641,0.1230015217814453
6146.829659318637,6.646356312425995e-07,1.7060768984025308e-07,0.14809259234249572,0.7294126669448572,0.12249390546932604
6141.88376753507,6.548324316642739e-07,1.6814073994281726e-07,0.14861125048070642,0.7293986245356696,0.12198930201045233
6136.937875751503,6.451134796166161e-07,1.6569412112553125e-07,0.1491352681360878,0.729377271766733,0.12148664928957853
6131.991983967936,6.354797621147004e-07,1.6326812403228236e-07,0.14966431278815406,0.7293489966816287,0.1209858917823311
6127.046092184369,6.259321290069456e-07,1.608629886974857e-07,0.15019681247182637,0.7293115988996561,0.12049080183339977
6122.100200400801,6.164715761941987e-07,1.5847895866973668e-07,0.15073173653291588,0.7292640537610591,0.12000343475549013
6117.154308617234,6.070992297712492e-07,1.561162994418093e-07,0.15126917778113289,0.7292076830168852,0.11952237598645266
6112.208416833668,5.978169700308573e-07,1.5377548762487042e-07,0.15180766810898613,0.7291419426245229,0.11904963767403332
6107.2625250501005,5.886294510870094e-07,1.514577207605623e-07,0.1523473008204478,0.7290700670845139,0.1185818920078664
6102.316633266533,5.795356819599438e-07,1.491627676595478e-07,0.15288843089795828,0.7289900095353407,0.11812083086825143
6097.370741482966,5.705315230731386e-07,1.4688962475259317e-07,0.15343353312484945,0.7289028634136876,0.11766288604031516
6092.424849699399,5.616178605540234e-07,1.4463860860237133e-07,0.15398211969636127,0.7288117720527749,0.11720540199439466
6087.478957915831,5.52799737322119e-07,1.4241132184648377e-07,0.15455354833494697,0.7287729980146859,0.11667275843930802
6082.533066132264,5.440840958459526e-07,1.4021109093858884e-07,0.15527961461745188,0.7290750280961192,0.11564467299124215
6077.587174348697,5.354891788110664e-07,1.3804481887810875e-07,0.15656711540993534,0.7305345630731297,0.11289764798293733
6072.6412825651305,5.270252493940055e-07,1.3591461580256244e-07,0.15894066692798675,0.7341687005137315,0.10688996961841657
6067.695390781563,5.186876243465413e-07,1.3381377641078024e-07,0.16194309702611046,0.7389314622499292,0.09912478822255955
6062.749498997996,5.104811833526165e-07,1.3174428752319605e-07,0.16549666743305277,0.7446183378677874,0.08988435247368898
6057.803607214429,5.023154626930389e-07,1.296942515391558e-07,0.16960136749745053,0.7505082254292774,0.07988977506355788
6052.857715430861,1.4145281943646152e-06,7.036162636671634e-07,0.15747425222889605,0.7714397713180241,0.07108385830862185
6047.911823647295,1.8684834711546143e-06,1.0063872520806601e-06,0.15978135532710455,0.7673402117965878,0.07287555800558443
6042.965931863728,2.047518284190043e-06,1.1292677473141788e-06,0.16103336599003368,0.7678680378360586,0.07109541938787622
6038.0200400801605,2.19595855229328e-06,1.2360697261116764e-06,0.16223201636008838,0.7684341771703693,0.06933037444126389
6033.074148296593,2.355398720787957e-06,1.3535608355781038e-06,0.16337545191360753,0.7689482725343253,0.06767256659251086
6028.128256513026,2.5857875409923673e-06,1.5148266208486286e-06,0.16447230482763953,0.7693612061152392,0.06616238844295941
6023.182364729459,2.9923885761322396e-06,1.7672161253713938e-06,0.16553588188273252,0.7696287540982373,0.06483060441432875
6018.236472945891,3.7794473559848555e-06,2.183446585637695e-06,0.16657840185329195,0.7696842949682887,0.06373134028447769
6013.290581162324,5.3367779108856754e-06,2.8662417948261705e-06,0.16759911018210316,0.7694074883610884,0.06298519843710271
6008.344689378758,8.257097077485032e-06,3.8963864052461946e-06,0.16854560512452868,0.7686138728800889,0.06282836851189977
6003.39879759519,1.2890809392344734e-05,5.143308438277061e-06,0.16926896299980873,0.7671540658745858,0.06355893700777482
5998.452905811623,1.832075761615897e-05,6.1001786009025415e-06,0.1696087055256451,0.765157481446886,0.06520939209125176
5993.507014028056,2.2441285740897368e-05,6.2496467665878695e-06,0.1695933809800284,0.7630622326476882,0.06731569543977589
5988.5611222444895,2.3903659145571862e-05,5.617014054948505e-06,0.16944786267921935,0.7611919977887991,0.069330618858781
5983.615230460922,2.2862869085708414e-05,4.593467868985472e-06,0.16936950816464713,0.7596379291517469,0.07096510634665132
5978.669338677355,2.019983917889187e-05,3.5347042479856762e-06,0.16942589906121375,0.7583989872003153,0.07215137919504411
5973.723446893788,1.6856861255842515e-05,2.6329735625907645e-06,0.16961530725661472,0.7574188588231604,0.07294634408540646
5968.77755511022,1.3513795955496969e-05,1.941543091982369e-06,0.16991037534959946,0.7566339160074569,0.07344025330389614
5963.831663326653,1.054750549728796e-05,1.4407831933961312e-06,0.17028111200075485,0.7559904443036902,0.07371645540686422
5958.885771543086,8.103516543401346e-06,1.0873099826541633e-06,0.17070321344294773,0.7554477161528008,0.07383987957772542
5953.939879759519,6.185779637442221e-06,8.386822310177977e-07,0.17116047900048875,0.7549755908370521,0.07385690570059067
5948.993987975951,4.7282974369930315e-06,6.617613431900074e-07,0.171641956131792,0.7545526505246343,0.07380000328479353
5944.048096192385,3.6418547988854408e-06,5.333050070740847e-07,0.1721397187852437,0.7541639423350265,0.07369216371992382
5939.102204408818,2.839526387510937e-06,4.3786204379083594e-07,0.17264798389149688,0.7537988142810476,0.0735499244390243
5934.15631262525,2.2477645136627794e-06,3.6536752931046296e-07,0.17316241267546895,0.7534494119679924,0.07338556222449566
5929.210420841683,1.8091202613517792e-06,3.092459661916864e-07,0.17367963826629346,0.7531096552202307,0.0732085881472484
5924.264529058117,1.4808871860474173e-06,2.651202035783366e-07,0.17419695703663018,0.752774624318209,0.0730266726377713
5919.3186372745495,1.2322717617173765e-06,2.2999536157838816e-07,0.1747123538355214,0.7524401549231894,0.07284602897416592
5914.372745490982,1.04145224071218e-06,2.0176249913997115e-07,0.17522490472832902,0.7521026245621526,0.0726712274947785
5909.426853707415,8.930303041814619e-07,1.7888557195193492e-07,0.1757338404133179,0.751759776422106,0.07250531124869997
5904.480961923848,7.761102082693118e-07,1.6021693415637444e-07,0.17623868424881975,0.7514109529122335,0.07234942651180432
5899.53507014028,6.829229677115349e-07,1.4488406764402498e-07,0.17673960598714533,0.7510569606095714,0.07220260559624792
5894.589178356713,6.078626924529392e-07,1.3221442859811438e-07,0.1772374143096883,0.7506997423207765,0.07206210329241414
5889.643286573146,5.468247868033414e-07,1.216835072934641e-07,0.17773332098359823,0.7503417746067755,0.07192423590133212
5884.697394789579,4.967564037915441e-07,1.1287795308558167e-07,0.17822859868369562,0.7499853988743734,0.07178539280757401
5879.751503006012,4.553521628323435e-07,1.0546908202392829e-07,0.17872427049691914,0.7496322993489878,0.07164286933284825
5874.805611222445,4.2084745731239343e-07,9.91938178875407e-08,0.17922093535023492,0.7492832854044307,0.07149525920405919
5869.859719438878,3.918761659732229e-07,9.384085675292575e-08,0.1797188043685559,0.7489383606330225,0.07134234928139882
5864.91382765531,3.67371388236655e-07,8.924050591152837e-08,0.18021809935732863,0.7485968464269168,0.07118459760386042
5859.967935871744,3.4649217672221616e-07,8.525645820173596e-08,0.18071908501332049,0.7482578410981944,0.07102264213985021
5855.022044088177,3.285682961869023e-07,8.177899089891787e-08,0.18122166863912706,0.7479208325464846,0.07085708846710126
5850.076152304609,3.13063304846673e-07,7.872013802288893e-08,0.18172580053727028,0.7475856171167137,0.07068819056257314
5845.130260521042,2.9954558224917477e-07,7.600920054314336e-08,0.18223155665448815,0.747252224021939,0.07051584376879005
5840.184368737475,2.876658423475083e-07,7.358881732633618e-08,0.182739109247588,0.74692077826309,0.0703397512346623
5835.238476953908,2.7713991551735313e-07,7.141183377937481e-08,0.18324865091750772,0.7465913266307235,0.07015967390001954
5830.29258517034,2.677356031464569e-07,6.943894936470718e-08,0.18376030332890195,0.7462636615436475,0.06997569795289804
5825.346693386773,2.592624860073717e-07,6.763688258901886e-08,0.1842740348606574,0.7459371844768269,0.06978845376314713
5820.400801603207,2.51563969985051e-07,6.5976947509259e-08,0.18478962110743333,0.7456108649689669,0.0695991963826823
5815.454909819639,2.445112489234078e-07,6.44342384011176e-08,0.18530667212570553,0.7452833266422235,0.06940969228658367
5810.509018036072,2.3799883800689893e-07,6.298753826969059e-08,0.18582472171525494,0.7449530463681572,0.06922193093021156
5805.563126252505,2.3194098164343408e-07,6.161963473813277e-08,0.18634340051730908,0.7446185501653917,0.0690377557566828
5800.6172344689385,2.2626834280408477e-07,6.031749846297326e-08,0.18686278325951935,0.7442784397932274,0.068858490361412
5795.671342685371,2.2092491517169404e-07,5.907200306219899e-08,0.18738317799133775,0.7439316781072824,0.0686848639044616
5790.725450901804,2.1586514676159393e-07,5.7877057770712127e-08,0.18790487429766725,0.7435777618616052,0.06851709009852303
5785.779559118237,2.1105133704516375e-07,5.672839225293592e-08,0.18842834672115188,0.743216492603424,0.06835489289569474
5780.833667334669,2.0645174532060316e-07,5.56225488824348e-08,0.1889542463596584,0.7428478462291092,0.06819764533693817
5775.887775551102,2.0203944170132172e-07,5.4556370053651306e-08,0.1894833631961063,0.7424718738085354,0.06804450639954651
5770.941883767535,1.9779174624534326e-07,5.3527006671878024e-08,0.19001660138389737,0.7420886450992965,0.06789450219805326
5765.9959919839675,1.936899487829359e-07,5.253224161249456e-08,0.19055497035437838,0.7416982233193042,0.06774656010412694
5761.0501002004,1.8971893279996317e-07,5.1570729635583595e-08,0.19109957303980032,0.7413006379004234,0.06759954777011379
5756.104208416833,1.85866447459297e-07,5.064173116512911e-08,0.1916515726629101,0.7408958328146477,0.06745235801426364
5751.158316633267,1.8212212050818338e-07,4.9744245897974224e-08,0.19221212845780192,0.74048358840889,0.06730405126694172
5746.212424849699,1.784766268122485e-07,4.887596882559111e-08,0.1927823149409023,0.7400634636491905,0.0671539940573116
5741.266533066132,1.7492125256126782e-07,4.803270625554969e-08,0.19336312978125636,0.7396347291628067,0.06700191810197809
5736.320641282566,1.714479085231986e-07,4.7208695780702156e-08,0.19395579066534654,0.739196192311683,0.06684779836636623
5731.374749498998,1.6804984481691843e-07,4.639788240354344e-08,0.19456131546441183,0.7387466272218043,0.06669184286605667
5726.428857715431,1.6472217556818016e-07,4.5595419482869664e-08,0.19518023372344057,0.7382851371463113,0.0665344188126531
5721.482965931864,1.6146173145954494e-07,4.479857110381414e-08,0.19581282827552143,0.7378110985822648,0.06637586688191122
5716.537074148297,1.5826657647803273e-07,4.4006634470917636e-08,0.1964591493232731,0.7373242401040341,0.06621640829948183
5711.591182364729,1.5513527344942608e-07,4.32199486082911e-08,0.19711900694448395,0.7368248767044002,0.06605591799589372
5706.645290581162,1.5206616881388398e-07,4.2438512412575114e-08,0.19779218283626102,0.7363149783651162,0.0658926442939416
5701.699398797595,1.4907318134844185e-07,4.1665079629986444e-08,0.1984666531999537,0.7358151399585672,0.06571801610321815
5696.7535070140275,1.4612146360791968e-07,4.089209670023653e-08,0.19916306374384124,0.73528830293306,0.06554844630953838
5691.807615230461,1.4322688546082086e-07,4.012368103096769e-08,0.19987252070675418,0.7347488154997697,0.06537848044290961
5686.861723446894,1.4038894301577208e-07,3.9361155718069776e-08,0.20058949244512184,0.7342000830102643,0.0652102447945151
5681.915831663327,1.3760741946416938e-07,3.8607362204871626e-08,0.20131162586106913,0.7336412663325058,0.06504693159164343
5676.969939879759,1.3488228359263433e-07,3.786596708592314e-08,0.20203693834944875,0.7330722345141313,0.06489065438816932
5672.024048096193,1.3221332066099687e-07,3.714052070137118e-08,0.20276354989240258,0.7324941556601432,0.06474212509361288
5667.078156312626,1.2959956646165295e-07,3.6433454270681076e-08,0.20349001473266892,0.7319089979483668,0.06460082128594347
5662.132264529058,1.2703927901236423e-07,3.574563826241489e-08,0.20421525251341713,0.7313190870878794,0.06446549761378617
5657.186372745491,1.2453027525073306e-07,3.507663239036816e-08,0.2049384450260678,0.7307267736231987,0.06433462174382587
5652.240480961924,1.2207035915164943e-07,3.442536217336958e-08,0.20565899282852648,0.7301342509395283,0.06420659973622389
5647.294589178357,1.1965766140071732e-07,3.379086630030093e-08,0.2063765087393284,0.7295434693393191,0.06407986847282476
5642.348697394789,1.1729091604421906e-07,3.317294482408383e-08,0.20709079742175102,0.72895608065396,0.06395297146042811
5637.402805611222,1.149695937601555e-07,3.257254070090122e-08,0.20780185299904713,0.7283733451128208,0.0638246543459976
5632.456913827655,1.1269355719212721e-07,3.199153880856469e-08,0.20851017036877617,0.7277957811876155,0.06369390375851236
5627.511022044088,1.1046276844816771e-07,3.1432090671457624e-08,0.20921665304462989,0.727223224113625,0.06355998094688597
5622.565130260521,1.0827725397310721e-07,3.089594690440619e-08,0.2099215522287889,0.7266557834485783,0.06342252514943192
5617.619238476954,1.0613684937800434e-07,3.038417791260021e-08,0.21062490001694678,0.7260935637155844,0.06328139974644154
5612.6733466933865,1.0404125028185567e-07,2.989734481988984e-08,0.21132664866843864,0.7255365552014311,0.06313666219153513
5607.72745490982,1.0198981341649273e-07,2.9435299466780522e-08,0.21202667619874396,0.724984548040067,0.0629886443360762
5602.781563126253,9.998097627776327e-08,2.899613795257822e-08,0.2127247329284997,0.7244370215616628,0.06283811653272331
5597.835671342686,9.801179903205328e-08,2.8574968694947797e-08,0.2134203927464873,0.7238930726040623,0.06268640806268266
5592.889779559118,9.607831557331167e-08,2.8163914578572848e-08,0.21411306266729935,0.7233514565248844,0.06253535656558606
5587.943887775551,9.417684141040529e-08,2.775420993006985e-08,0.21480207468063167,0.7228107687493508,0.06238703463896622
5582.997995991984,9.23055291818941e-08,2.7339666910972954e-08,0.2154868705389777,0.72226968233402,0.062243327481806165
5578.0521042084165,9.046502026580353e-08,2.6919494543141418e-08,0.21616742379192297,0.7217269420259306,0.062105516797631655
5573.106212424849,8.865800826606838e-08,2.649874048401799e-08,0.2168443763063261,0.7211814140735687,0.061974094463356444
5568.160320641282,8.688801915597575e-08,2.6086048261315823e-08,0.2175180221060226,0.7206328926657041,0.061848972254205936
5563.214428857716,8.515764957237682e-08,2.569000208381208e-08,0.2181885897461951,0.720081615330526,0.06172968407562729
5558.268537074148,8.346771721552859e-08,2.5316336214512352e-08,0.21885629996675973,0.7195279681819006,0.061615623067286296
5553.322645290581,8.181745481183577e-08,2.4967240684411107e-08,0.21952136462866834,0.7189723846898605,0.06150614389677567
5548.376753507015,8.020524697721365e-08,2.464246015498231e-08,0.22018403467721345,0.7184153721650008,0.061400488310078605
5543.430861723447,7.862926156997631e-08,2.434090324170612e-08,0.2208446728588816,0.7178575847487159,0.06129763942223776
5538.48496993988,7.708766048871447e-08,2.4061625573449432e-08,0.22150380498214534,0.7172998626784679,0.06119623119010065
5533.539078156313,7.557853970592021e-08,2.3803906148240893e-08,0.22216210050950025,0.7167431764823836,0.06109462362567031
5528.593186372746,7.409992167844145e-08,2.356681007682527e-08,0.222820276166215,0.7161884769592833,0.060991149207769935
5523.647294589178,7.264993126301448e-08,2.334873763442582e-08,0.22347900473711063,0.7156365011757148,0.060884398088505653
5518.701402805611,7.122705178003244e-08,2.3147413330239265e-08,0.22413902189950724,0.7150874516095433,0.06077343211648434
5513.755511022044,6.98307100606559e-08,2.296084927853029e-08,0.2248012214344751,0.714540859536427,0.06065782623753857
5508.809619238476,6.846211310682316e-08,2.2789227170442292e-08,0.22546577779601437,0.7139964226034425,0.0605377083492028
5503.863727454909,6.712425784289574e-08,2.2636321573451746e-08,0.2261325042914035,0.7134537798791091,0.06041362606890799
5498.917835671343,6.582104841627942e-08,2.2508809530701285e-08,0.2268010265255843,0.7129123964491071,0.06028648869545061
5493.9719438877755,6.455554615085763e-08,2.2412856840360158e-08,0.2274707885751898,0.7123714932821456,0.06015763117426165
5489.026052104208,6.332821369422318e-08,2.2349598102503794e-08,0.2281410322567614,0.7118299932474346,0.06002888881799229
5484.080160320642,6.21362683970794e-08,2.231234837095326e-08,0.22881078652067938,0.7112865066663877,0.059902622364316205
5479.134268537075,6.097462254336864e-08,2.2287497463175376e-08,0.22947893237014128,0.7107394318226675,0.059781552545071226
5474.188376753507,5.98379367571208e-08,2.2258834776042214e-08,0.23014431428881355,0.710187123164754,0.059668480449661
5469.24248496994,5.872264745971989e-08,2.2212996974281748e-08,0.23080588702630433,0.7096281065860348,0.059565925452016444
5464.296593186373,5.762774845098109e-08,2.214292244224519e-08,0.23146283870186257,0.7090612639362798,0.0594758175911867
5459.3507014028055,5.6553773012528215e-08,2.2047369668762602e-08,0.2321147017489425,0.7084858919842079,0.05939932766570699
5454.404809619238,5.550071367579789e-08,2.19273963234603e-08,0.23276162057023178,0.7079015198279919,0.059336782173666336
5449.458917835671,5.446673521560961e-08,2.1783047111545672e-08,0.23340427539386416,0.7073079807579388,0.05928766759841475
5444.513026052104,5.3448668617299346e-08,2.161288596606126e-08,0.23404317998838203,0.7067060346657957,0.05925071028426765
5439.567134268536,5.24434701499635e-08,2.1416043870431927e-08,0.23467902737780302,0.7060969665584902,0.05922393220419275
5434.62124248497,5.1449623397805036e-08,2.1194321585489437e-08,0.23531268368515595,0.7054823349832315,0.05920490868766759
5429.675350701403,5.0467367400583486e-08,2.0952117416251484e-08,0.23594502390129085,0.7048636580198632,0.05919124665936115
5424.7294589178355,4.9497897175169234e-08,2.0694296027579513e-08,0.23657671128868898,0.7042420727318569,0.05918114578726086
5419.783567134269,4.854247374188312e-08,2.0423969868671107e-08,0.23720802867450588,0.7036180987753358,0.05917380358371471
5414.837675350702,4.760224070206552e-08,2.0142114266962014e-08,0.23783884719143283,0.7029916123226653,0.059169472741546936
5409.891783567135,4.667886093922211e-08,1.9849466703136304e-08,0.23846873561122553,0.7023620229581005,0.05916917490234641
5404.945891783567,4.577538403865606e-08,1.9549448387409933e-08,0.23909713606518565,0.7017285853356342,0.05917421327434769
5400.0,4.489687290090339e-08,1.9250638295200364e-08,0.2397235549858282,0.7010910606958467,0.059185320170813904
